Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Sidney Thornton,PIT,RB,28.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,6.0,4.0,0.0,10.7
Vince Williams,SFO,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,68.0,4.0,33.0,8.25,0.0,0.0,0.0,0.0,0.0,68.0,0.0,20.0,33.0,0.0,14.1
Otis Wonsley,WAS,RB,25.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,11.0,1.0,1.0,10.7
Adger Armstrong,HOU,RB,25.0,6.0,3.0,0.0,0.0,0.0,0.0,8.0,15.0,12.0,75.0,6.25,0.0,0.0,0.0,0.0,0.0,15.0,0.0,8.0,75.0,0.0,21.0
Hokie Gajan,NOR,RB,23.0,9.0,4.0,0.0,0.0,0.0,0.0,19.0,77.0,3.0,10.0,3.33,0.0,0.0,0.0,0.0,0.0,77.0,0.0,19.0,10.0,0.0,11.7
Drew Hill,RAM,WR,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,16.2
Doug Marsh,STL,TE,24.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,15.4
John Sawyer,SEA,TE,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,92.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,17.2
Don Strock,MIA,QB,32.0,9.0,0.0,30.0,55.0,306.0,5.0,3.0,-9.0,0.0,0.0,0.0,1.0,0.0,306.0,2.0,55.0,-9.0,0.0,3.0,0.0,0.0,7.340000000000002
Stacey Bailey,ATL,WR,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,8.4
Russell Davis,PIT,RB,26.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,72.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,24.0,11.0,0.0,9.3
Bobby Duckworth,SDG,WR,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,9.7
Eddie Hill,MIA,RB,25.0,9.0,0.0,0.0,1.0,0.0,0.0,13.0,51.0,6.0,33.0,5.5,2.0,0.0,0.0,0.0,1.0,51.0,0.0,13.0,33.0,0.0,10.4
Rodney Holman,CIN,TE,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,10.8
Cleo Miller,CLE,RB,30.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,61.0,3.0,20.0,6.67,1.0,0.0,0.0,0.0,0.0,61.0,0.0,16.0,20.0,0.0,9.1
Riley Odoms,DEN,TE,32.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,82.0,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,16.2
Clint Didier,WAS,TE,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0
Nick Giaquinto,WAS,RB,27.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,65.0,32.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,65.0,0.0,9.0
Rich Mauti,NOR,WR,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,11.0
Mike Moroski,ATL,QB,25.0,9.0,0.0,10.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,7.48
Matt Robinson,BUF,QB,27.0,5.0,0.0,5.0,8.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,6.96
David Whitehurst,GNB,QB,27.0,3.0,0.0,18.0,47.0,235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,7.4
Johnny Davis,CLE,RB,26.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,6.3
Robin Earl,CHI,TE,27.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,9.6
Rob Rubick,DET,TE,22.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.1
Mike Shumann,STL,WR,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,10.8
Rich Diana,MIA,RB,22.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,2.0,21.0,10.5,1.0,0.0,0.0,0.0,0.0,31.0,0.0,8.0,21.0,0.0,5.199999999999999
Robert Holt,BUF,WR,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,45.0,11.25,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,45.0,0.0,4.800000000000001
Wade Manning,DEN,WR,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,7.6
Willie McClendon,CHI,RB,25.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,47.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,17.0,7.0,0.0,6.4
Booker Moore,BUF,RB,23.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,38.0,1.0,8.0,8.0,2.0,0.0,0.0,0.0,0.0,38.0,0.0,16.0,8.0,0.0,1.5999999999999996
Gary Shirk,NYG,TE,32.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,11.4
Calvin Sweeney,PIT,WR,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,10.0
Mike Tice,SEA,TE,23.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,46.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,13.6
Toussaint Tyler,NOR,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,4.0,31.0,7.75,0.0,0.0,0.0,0.0,0.0,21.0,0.0,10.0,31.0,0.0,9.2
Buster Barnett,BUF,TE,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,7.9
Steve Jordan,MIN,TE,21.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,7.2
Rick Kane,DET,RB,28.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,3.0,25.0,8.33,0.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,25.0,0.0,7.2
Mike Meade,GNB,RB,22.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,42.0,3.0,-5.0,-1.67,0.0,0.0,0.0,0.0,0.0,42.0,0.0,14.0,-5.0,0.0,6.7
Ulysses Norris,DET,TE,25.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,14.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,5.4
Nathan Poole,DEN,RB,26.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,7.0,0.0,0.0,3.6
Barry Redden,RAM,RB,22.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,4.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,16.0,0.0,4.0
Art Schlichter,BAL,QB,22.0,3.0,0.0,17.0,37.0,197.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,197.0,0.0,37.0,3.0,0.0,1.0,0.0,0.0,-1.8200000000000005
James Scott,CHI,WR,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,6.4
Holden Smith,BAL,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,5.6
Bob Avellini,CHI,QB,29.0,2.0,2.0,8.0,20.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.36
Curtis Bledsoe,KAN,RB,25.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,1.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,5.0,0.0,-0.5
Steve Dils,MIN,QB,27.0,9.0,0.0,11.0,26.0,68.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,26.0,5.0,0.0,1.0,0.0,0.0,3.22
Dennis Gentry,CHI,WR,23.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,1.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,4.0,9.0,0.0,-4.0
Mel Gray,STL,WR,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,7.4
Larry Heater,NYG,RB,24.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,15.0,7.5,1.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,15.0,0.0,2.8
David Humm,BAL,QB,30.0,2.0,0.0,13.0,23.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,3.2
Bobby Jones,NYJ,WR,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,6.2
Eason Ramson,SFO,TE,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,4.7
Stan Rome,KAN,WR,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.5
Marion Barber,NYJ,RB,23.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,8.0,0.0,0.0,2.4
Woody Bennett,MIA,RB,27.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,1.5
Sam Cunningham,NWE,RB,32.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,2.1
Doug Donley,DAL,WR,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.2999999999999998
Clark Gaines,KAN,RB,28.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,3.7
Roland Harper,CHI,RB,29.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,8.0,0.0,2.5
Roland Hooks,BUF,RB,29.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,0.0,0.0,2.3
Harlan Huckleby,GNB,RB,25.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,1.9
Wilbur Jackson,WAS,RB,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,9.0,0.0,2.5
Matt Kofler,BUF,QB,23.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,2.1
Amos Lawrence,SFO,RB,24.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,12.0,0.0,1.9000000000000004
Gary Lewis,GNB,TE,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,5.1
Russ Mikeska,ATL,TE,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.9
Craig Morton,DEN,QB,39.0,3.0,3.0,18.0,26.0,193.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,-0.2800000000000002
Jim Obradovich,TAM,TE,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.2
George Peoples,DAL,RB,22.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0.0,2.2
Danny Pittman,NYG,WR,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.1
Lawrence Sampleton,PHI,TE,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.4
Arthur Whittington,BUF,RB,27.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,0.0,0.0,-2.5
Chester Willis,RAI,RB,24.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,-2.5
Johnnie Wright,BAL,RB,24.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,2.5
Jerry Bell,TAM,TE,23.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5
Ricky Bell,SDG,RB,27.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.6
Walt Easley,SFO,RB,25.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,1.1
Vagas Ferguson,NWE,RB,25.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
Danny Fulton,CLE,WR,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.9
Alvin Garrett,WAS,WR,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.6
Jack Holmes,NOR,RB,29.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,2.0,0.0,2.0
Melvin Hoover,PHI,WR,23.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5
Jim Jodat,SDG,RB,28.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,1.7
Cedric Jones,NWE,WR,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5
Keith Krepfle,ATL,TE,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5
Ronnie Lee,MIA,TE,26.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.6
Rob Lytle,DEN,RB,28.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,2.2
Reese McCall,BAL,TE,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.6
Tom Newton,NYJ,RB,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.7
Leon Perry,NYG,RB,25.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,14.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,-1.0,0.0,0.2999999999999998
Joe Pisarcik,PHI,QB,30.0,1.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96
Jay Saldi,DAL,TE,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8
Ray Strong,ATL,RB,26.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.9
Del Thompson,KAN,RB,24.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.7
Ken Thompson,STL,WR,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.5
Rich Thomaselli,HOU,RB,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.8
Mike Williams,WAS,TE,23.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.4
Willis Adams,CLE,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Alexander,RAM,RB,24.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-7.0,-7.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,-7.0,0.0,-3.4
Steve Alvers,NYJ,0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walt Arnold,HOU,0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmer Bailey,BAL,0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Barrett,TAM,0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don Bass,NOR,0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hank Bauer,SDG,0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Beckman,KAN,0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guy Benjamin,SFO,QB,27.0,2.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4
Rick Berns,RAI,0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Blakley,KAN,0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clay Brown,ATL,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Brown,ATL,0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cullen Bryant,RAM,0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Bryant,HOU,0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Don Calhoun,PHI,0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken Callicutt,DET,0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Campbell,GNB,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Carano,DAL,0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Caster,WAS,0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Chandler,RAI,0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Allan Clark,2TM,0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Tom Coombs,NYJ,0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Cowan,2TM,RB,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
William Curran,ATL,0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Duper,MIA,0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earl Ferrell,STL,0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Flick,NWE,QB,24.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Gagliano,KAN,QB,24.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28
