Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Yancey Thigpen,PIT,WR,28.0,16.0,15.0,149.0,79.0,0.0,0.0,0.0,3.0,0.0,1.0,1398.0,7.0,261.1,0.0,1.0,0.0
Joey Galloway,SEA,WR,26.0,15.0,15.0,147.0,72.0,0.0,0.0,0.0,72.0,0.0,9.0,1049.0,12.0,256.1,0.0,1.0,0.0
Shannon Sharpe,DEN,TE,29.0,16.0,16.0,114.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,3.0,200.7,0.0,1.0,0.0
Jeff George,OAK,QB,30.0,16.0,16.0,1.0,0.0,3917.0,29.0,521.0,44.0,0.0,17.0,0.0,0.0,251.08,9.0,7.0,4.0
Marshall Faulk,IND,RB,24.0,16.0,16.0,73.0,47.0,0.0,0.0,0.0,1054.0,7.0,264.0,471.0,1.0,241.5,0.0,5.0,3.0
John Elway,DEN,QB,37.0,16.0,16.0,0.0,0.0,3635.0,27.0,502.0,218.0,1.0,50.0,0.0,0.0,243.20000000000005,11.0,11.0,8.0
Corey Dillon,CIN,RB,23.0,16.0,6.0,33.0,27.0,0.0,0.0,0.0,1129.0,10.0,233.0,259.0,0.0,225.8,0.0,1.0,0.0
Herman Moore,DET,WR,28.0,16.0,16.0,170.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1293.0,8.0,281.3,0.0,0.0,0.0
Ricky Watters,PHI,RB,28.0,16.0,16.0,73.0,48.0,0.0,0.0,0.0,1110.0,7.0,285.0,440.0,0.0,241.0,0.0,3.0,2.0
Ben Coates,NWE,TE,28.0,16.0,16.0,98.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,8.0,187.7,0.0,0.0,0.0
Tim Brown,OAK,WR,31.0,16.0,16.0,162.0,104.0,0.0,0.0,0.0,19.0,0.0,5.0,1408.0,5.0,274.7,0.0,1.0,1.0
Steve McNair,TEN,QB,24.0,16.0,16.0,0.0,0.0,2665.0,14.0,415.0,674.0,8.0,101.0,0.0,0.0,242.0,13.0,16.0,5.0
Rickey Dudley,OAK,TE,25.0,16.0,16.0,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,787.0,7.0,168.7,0.0,0.0,0.0
Jamal Anderson,ATL,RB,25.0,16.0,15.0,37.0,29.0,27.0,1.0,4.0,1002.0,7.0,290.0,284.0,3.0,216.68,1.0,4.0,2.0
Michael Irvin,DAL,WR,31.0,16.0,16.0,157.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,9.0,247.0,0.0,0.0,0.0
Eddie George,TEN,RB,24.0,16.0,16.0,12.0,7.0,0.0,0.0,0.0,1399.0,6.0,357.0,44.0,1.0,187.3,0.0,4.0,3.0
Robert Smith,MIN,RB,25.0,14.0,14.0,44.0,37.0,0.0,0.0,0.0,1266.0,6.0,232.0,197.0,1.0,225.3,0.0,0.0,0.0
Warrick Dunn,TAM,RB,22.0,16.0,10.0,56.0,39.0,0.0,0.0,0.0,978.0,4.0,224.0,462.0,3.0,219.0,0.0,4.0,3.0
Irving Fryar,PHI,WR,35.0,16.0,16.0,153.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.0,6.0,253.6,0.0,1.0,0.0
Wesley Walls,CAR,TE,31.0,15.0,15.0,97.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,6.0,168.6,0.0,0.0,0.0
Curtis Martin,NWE,RB,24.0,13.0,13.0,51.0,41.0,0.0,0.0,0.0,1160.0,4.0,274.0,296.0,1.0,212.6,0.0,3.0,2.0
Raymont Harris,CHI,RB,27.0,13.0,13.0,41.0,28.0,0.0,0.0,0.0,1033.0,10.0,275.0,115.0,0.0,202.8,0.0,1.0,0.0
Jimmy Smith,JAX,WR,28.0,16.0,16.0,152.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1324.0,4.0,238.4,0.0,1.0,0.0
Drew Bledsoe,NWE,QB,25.0,16.0,16.0,0.0,0.0,3706.0,28.0,522.0,55.0,0.0,28.0,0.0,0.0,233.74,15.0,4.0,1.0
Derrick Alexander,BAL,WR,26.0,15.0,13.0,124.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,1009.0,9.0,217.9,0.0,1.0,1.0
Frank Wycheck,TEN,TE,26.0,16.0,16.0,99.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,4.0,161.8,0.0,0.0,0.0
Bert Emanuel,ATL,WR,27.0,16.0,16.0,140.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,9.0,216.1,0.0,2.0,1.0
James Jett,OAK,WR,27.0,16.0,16.0,101.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,12.0,194.4,0.0,2.0,2.0
Andre Rison,KAN,WR,30.0,16.0,16.0,151.0,72.0,0.0,0.0,0.0,2.0,0.0,1.0,1092.0,7.0,223.4,0.0,0.0,0.0
Jake Reed,MIN,WR,30.0,16.0,16.0,118.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,6.0,217.8,0.0,0.0,0.0
Mark Brunell,JAX,QB,27.0,14.0,14.0,0.0,0.0,3281.0,18.0,435.0,257.0,2.0,48.0,0.0,0.0,222.94,7.0,4.0,2.0
Keenan McCardell,JAX,WR,27.0,16.0,16.0,129.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,5.0,231.4,0.0,0.0,0.0
Warren Moon,SEA,QB,41.0,15.0,14.0,0.0,0.0,3678.0,25.0,528.0,40.0,1.0,17.0,0.0,0.0,219.12,16.0,7.0,3.0
Johnnie Morton,DET,WR,26.0,16.0,16.0,148.0,80.0,0.0,0.0,0.0,33.0,0.0,3.0,1057.0,6.0,225.0,0.0,2.0,0.0
Robert Brooks,GNB,WR,27.0,15.0,15.0,118.0,60.0,0.0,0.0,0.0,19.0,0.0,2.0,1010.0,7.0,204.9,0.0,0.0,0.0
Eric Green,BAL,TE,30.0,16.0,15.0,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,5.0,153.1,0.0,1.0,1.0
Steve Young,SFO,QB,36.0,15.0,15.0,0.0,0.0,3029.0,19.0,356.0,199.0,3.0,50.0,0.0,0.0,223.06,6.0,4.0,0.0
Adrian Murrell,NYJ,RB,27.0,16.0,15.0,41.0,27.0,0.0,0.0,0.0,1086.0,7.0,300.0,106.0,0.0,184.2,0.0,4.0,2.0
Terrell Owens,SFO,WR,24.0,16.0,15.0,103.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,8.0,201.6,0.0,1.0,0.0
Garrison Hearst,SFO,RB,26.0,13.0,13.0,27.0,21.0,0.0,0.0,0.0,1019.0,4.0,234.0,194.0,2.0,176.3,0.0,2.0,1.0
Emmitt Smith,DAL,RB,28.0,16.0,16.0,48.0,40.0,0.0,0.0,0.0,1074.0,4.0,261.0,234.0,0.0,192.8,0.0,1.0,1.0
Troy Drayton,MIA,TE,27.0,16.0,15.0,50.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,4.0,118.8,0.0,0.0,0.0
Chris Calloway,NYG,WR,29.0,16.0,16.0,98.0,58.0,0.0,0.0,0.0,-1.0,0.0,1.0,849.0,8.0,190.8,0.0,0.0,0.0
Tony McGee,CIN,TE,26.0,16.0,16.0,53.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,6.0,111.4,0.0,0.0,0.0
Antowain Smith,BUF,RB,25.0,16.0,0.0,47.0,28.0,0.0,0.0,0.0,840.0,8.0,194.0,177.0,0.0,171.7,0.0,4.0,3.0
Mark Chmura,GNB,TE,28.0,15.0,14.0,56.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,6.0,113.7,0.0,1.0,1.0
Frank Sanders,ARI,WR,24.0,16.0,16.0,143.0,75.0,26.0,0.0,1.0,5.0,0.0,1.0,1017.0,4.0,196.24,0.0,3.0,3.0
Natrone Means,JAX,RB,25.0,14.0,11.0,20.0,15.0,0.0,0.0,0.0,823.0,9.0,244.0,104.0,0.0,155.7,0.0,5.0,3.0
Tony Martin,SDG,WR,32.0,16.0,16.0,146.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,6.0,189.4,0.0,0.0,0.0
Keyshawn Johnson,NYJ,WR,25.0,16.0,16.0,135.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,5.0,196.3,0.0,0.0,0.0
Mike Alstott,TAM,RB,24.0,15.0,15.0,33.0,23.0,0.0,0.0,0.0,665.0,7.0,176.0,178.0,3.0,159.3,0.0,5.0,4.0
Marvin Harrison,IND,WR,25.0,16.0,15.0,117.0,73.0,0.0,0.0,0.0,-7.0,0.0,2.0,866.0,6.0,194.9,0.0,2.0,0.0
Brad Johnson,MIN,QB,29.0,13.0,13.0,1.0,1.0,3036.0,20.0,452.0,139.0,0.0,35.0,3.0,1.0,196.64,12.0,4.0,1.0
James Stewart,JAX,RB,26.0,16.0,5.0,49.0,41.0,0.0,0.0,0.0,555.0,8.0,136.0,336.0,1.0,184.1,0.0,0.0,0.0
Scott Mitchell,DET,QB,29.0,16.0,16.0,0.0,0.0,3484.0,19.0,509.0,83.0,1.0,37.0,0.0,0.0,189.66000000000005,14.0,15.0,6.0
Terance Mathis,ATL,WR,30.0,16.0,16.0,109.0,62.0,0.0,0.0,0.0,35.0,0.0,3.0,802.0,6.0,181.7,0.0,0.0,0.0
Ricky Proehl,CHI,WR,29.0,15.0,10.0,105.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,7.0,173.3,0.0,2.0,1.0
Andre Reed,BUF,WR,33.0,15.0,15.0,114.0,60.0,0.0,0.0,0.0,11.0,0.0,3.0,880.0,5.0,179.1,0.0,1.0,0.0
Michael Jackson,BAL,WR,28.0,16.0,15.0,137.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,4.0,180.8,0.0,2.0,2.0
Ernie Conwell,STL,TE,25.0,16.0,16.0,60.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,4.0,102.4,0.0,0.0,0.0
Chris Warren,SEA,RB,29.0,15.0,13.0,54.0,45.0,0.0,0.0,0.0,847.0,4.0,200.0,257.0,0.0,177.4,0.0,2.0,1.0
Freddie Jones,SDG,TE,23.0,13.0,8.0,69.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,2.0,103.5,0.0,0.0,0.0
Troy Aikman,DAL,QB,31.0,16.0,16.0,0.0,0.0,3283.0,19.0,518.0,79.0,0.0,25.0,0.0,0.0,181.22,12.0,6.0,5.0
Pete Mitchell,JAX,TE,26.0,16.0,12.0,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,4.0,97.0,0.0,0.0,0.0
Chris Hetherington,IND,0,25.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Early,BUF,WR,32.0,16.0,16.0,122.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,5.0,175.3,0.0,0.0,0.0
Dan Marino,MIA,QB,36.0,16.0,16.0,0.0,0.0,3780.0,16.0,548.0,-14.0,0.0,18.0,0.0,0.0,183.8,11.0,8.0,4.0
Chris Chandler,ATL,QB,32.0,14.0,14.0,0.0,0.0,2692.0,20.0,342.0,158.0,0.0,43.0,0.0,0.0,181.48,7.0,9.0,4.0
Tony Banks,STL,QB,24.0,16.0,16.0,0.0,0.0,3254.0,14.0,487.0,186.0,1.0,47.0,0.0,0.0,170.76,13.0,15.0,7.0
Trent Dilfer,TAM,QB,25.0,16.0,16.0,0.0,0.0,2555.0,21.0,386.0,99.0,1.0,33.0,0.0,0.0,178.1,11.0,9.0,1.0
Vinny Testaverde,BAL,QB,34.0,13.0,13.0,1.0,1.0,2971.0,18.0,470.0,138.0,0.0,34.0,-4.0,0.0,169.24,15.0,11.0,3.0
Neil O'Donnell,NYJ,QB,31.0,15.0,14.0,0.0,0.0,2796.0,17.0,460.0,36.0,1.0,32.0,0.0,0.0,163.44,7.0,9.0,6.0
Erik Kramer,CHI,QB,33.0,15.0,13.0,0.0,0.0,3011.0,14.0,477.0,83.0,2.0,27.0,0.0,0.0,154.74,14.0,11.0,7.0
Gus Frerotte,WAS,QB,26.0,13.0,13.0,0.0,0.0,2682.0,17.0,402.0,65.0,2.0,25.0,0.0,0.0,165.78,12.0,8.0,2.0
Jake Plummer,ARI,QB,23.0,10.0,9.0,1.0,1.0,2203.0,15.0,296.0,216.0,2.0,39.0,2.0,0.0,142.92000000000004,15.0,6.0,5.0
Jeff Blake,CIN,QB,27.0,11.0,11.0,0.0,0.0,2125.0,8.0,317.0,234.0,3.0,45.0,0.0,0.0,134.4,7.0,7.0,5.0
Elvis Grbac,KAN,QB,27.0,10.0,10.0,0.0,0.0,1943.0,11.0,314.0,168.0,1.0,30.0,0.0,0.0,132.51999999999998,6.0,1.0,0.0
Jim Harbaugh,IND,QB,34.0,12.0,11.0,0.0,0.0,2060.0,10.0,309.0,206.0,0.0,36.0,0.0,0.0,129.0,4.0,4.0,3.0
Marcus Allen,KAN,RB,37.0,16.0,0.0,14.0,11.0,15.0,2.0,2.0,505.0,11.0,124.0,86.0,0.0,140.7,0.0,4.0,2.0
Gary Brown,SDG,RB,28.0,15.0,14.0,30.0,21.0,0.0,0.0,0.0,945.0,4.0,253.0,137.0,0.0,151.2,0.0,2.0,1.0
Charles Way,NYG,RB,25.0,16.0,16.0,51.0,37.0,0.0,0.0,0.0,698.0,4.0,151.0,304.0,1.0,167.2,0.0,3.0,0.0
Fred Lane,CAR,RB,22.0,13.0,7.0,13.0,8.0,0.0,0.0,0.0,809.0,7.0,182.0,27.0,0.0,127.60000000000002,0.0,4.0,3.0
Todd Collins,BUF,QB,26.0,14.0,13.0,0.0,0.0,2367.0,12.0,391.0,77.0,0.0,30.0,0.0,0.0,116.38,13.0,10.0,4.0
Terry Allen,WAS,RB,29.0,10.0,10.0,29.0,20.0,0.0,0.0,0.0,724.0,4.0,210.0,172.0,1.0,137.60000000000002,0.0,2.0,1.0
Lawrence Phillips,2TM,RB,22.0,12.0,9.0,19.0,11.0,0.0,0.0,0.0,677.0,8.0,201.0,39.0,0.0,126.60000000000002,0.0,3.0,2.0
Bam Morris,BAL,RB,25.0,11.0,8.0,38.0,29.0,0.0,0.0,0.0,774.0,4.0,204.0,176.0,0.0,142.0,0.0,4.0,3.0
Terry Kirby,SFO,RB,27.0,16.0,3.0,34.0,23.0,0.0,0.0,0.0,418.0,6.0,125.0,279.0,1.0,132.7,0.0,3.0,1.0
Isaac Bruce,STL,WR,25.0,12.0,12.0,119.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,5.0,167.5,0.0,1.0,0.0
Amp Lee,STL,RB,26.0,16.0,1.0,93.0,61.0,0.0,0.0,0.0,104.0,0.0,28.0,825.0,3.0,171.9,0.0,0.0,0.0
Darnay Scott,CIN,WR,25.0,16.0,15.0,97.0,54.0,0.0,0.0,0.0,6.0,0.0,1.0,797.0,5.0,164.29999999999995,0.0,0.0,0.0
Boomer Esiason,CIN,QB,36.0,7.0,5.0,0.0,0.0,1478.0,13.0,186.0,11.0,0.0,8.0,0.0,0.0,108.22,2.0,1.0,0.0
Andre Hastings,NOR,WR,27.0,16.0,16.0,118.0,48.0,0.0,0.0,0.0,35.0,0.0,4.0,722.0,5.0,151.7,0.0,1.0,1.0
Tiki Barber,NYG,RB,22.0,12.0,6.0,54.0,34.0,0.0,0.0,0.0,511.0,3.0,136.0,299.0,1.0,137.0,0.0,3.0,1.0
Ed McCaffrey,DEN,WR,29.0,15.0,15.0,85.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,8.0,152.0,0.0,0.0,0.0
Ray Zellars,NOR,RB,24.0,16.0,16.0,43.0,31.0,0.0,0.0,0.0,552.0,4.0,156.0,263.0,0.0,128.5,0.0,6.0,4.0
Bobby Hoying,PHI,QB,25.0,7.0,6.0,0.0,0.0,1573.0,11.0,225.0,78.0,0.0,16.0,0.0,0.0,90.72,6.0,7.0,6.0
Ki-Jana Carter,CIN,RB,24.0,15.0,10.0,31.0,21.0,0.0,0.0,1.0,464.0,7.0,128.0,157.0,0.0,121.1,0.0,3.0,2.0
Jermaine Lewis,BAL,WR,23.0,14.0,7.0,70.0,42.0,0.0,0.0,0.0,35.0,0.0,3.0,648.0,6.0,140.3,0.0,3.0,3.0
Kerry Collins,CAR,QB,25.0,13.0,13.0,0.0,0.0,2124.0,11.0,381.0,65.0,1.0,26.0,0.0,0.0,91.45999999999998,21.0,8.0,4.0
O.J. McDuffie,MIA,WR,28.0,16.0,16.0,118.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1.0,176.3,0.0,0.0,0.0
James McKnight,SEA,WR,25.0,12.0,6.0,64.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,6.0,131.7,0.0,1.0,1.0
Carl Pickens,CIN,WR,27.0,12.0,12.0,95.0,52.0,0.0,0.0,0.0,-6.0,0.0,1.0,695.0,5.0,148.9,0.0,1.0,1.0
Wayne Chrebet,NYJ,WR,24.0,16.0,1.0,102.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,3.0,155.9,0.0,0.0,0.0
Mike Pritchard,SEA,WR,28.0,16.0,15.0,115.0,64.0,0.0,0.0,0.0,14.0,0.0,1.0,843.0,2.0,159.70000000000005,0.0,2.0,1.0
Kimble Anders,KAN,RB,31.0,15.0,14.0,72.0,59.0,0.0,0.0,0.0,397.0,0.0,79.0,453.0,2.0,156.0,0.0,3.0,0.0
J.J. Stokes,SFO,WR,25.0,16.0,16.0,80.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,4.0,155.3,0.0,1.0,0.0
Shawn Jefferson,NWE,WR,28.0,16.0,14.0,93.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,2.0,148.1,0.0,2.0,1.0
Danny Kanell,NYG,QB,24.0,16.0,10.0,0.0,0.0,1740.0,11.0,294.0,2.0,0.0,15.0,0.0,0.0,89.8,9.0,6.0,3.0
Tyrone Wheatley,NYG,RB,25.0,14.0,7.0,25.0,16.0,0.0,0.0,0.0,583.0,4.0,152.0,140.0,0.0,112.3,0.0,3.0,0.0
Troy Brown,NWE,WR,26.0,16.0,6.0,69.0,41.0,0.0,0.0,0.0,-18.0,0.0,1.0,607.0,6.0,135.89999999999998,0.0,0.0,0.0
Charlie Garner,PHI,RB,25.0,16.0,2.0,34.0,24.0,0.0,0.0,0.0,547.0,3.0,116.0,225.0,0.0,117.2,0.0,1.0,1.0
Steve Broussard,SEA,RB,30.0,16.0,1.0,30.0,24.0,0.0,0.0,0.0,418.0,5.0,70.0,143.0,1.0,116.1,0.0,0.0,0.0
Sean Dawkins,IND,WR,26.0,14.0,12.0,111.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,2.0,160.4,0.0,0.0,0.0
Thurman Thomas,BUF,RB,31.0,16.0,16.0,43.0,30.0,0.0,0.0,0.0,643.0,1.0,154.0,208.0,0.0,117.1,0.0,2.0,2.0
Ty Detmer,PHI,QB,30.0,8.0,7.0,0.0,0.0,1567.0,7.0,244.0,46.0,1.0,14.0,0.0,0.0,87.28,6.0,6.0,1.0
Rich Gannon,KAN,QB,32.0,9.0,6.0,0.0,0.0,1144.0,7.0,175.0,109.0,2.0,33.0,0.0,0.0,82.66,4.0,5.0,3.0
Randal Hill,NOR,WR,28.0,15.0,15.0,95.0,55.0,0.0,0.0,0.0,11.0,0.0,1.0,761.0,2.0,144.2,0.0,0.0,0.0
Anthony Miller,DAL,WR,32.0,16.0,16.0,98.0,46.0,0.0,0.0,0.0,6.0,0.0,1.0,645.0,4.0,133.1,0.0,1.0,1.0
Leslie Shepherd,WAS,WR,28.0,11.0,9.0,68.0,29.0,0.0,0.0,0.0,27.0,0.0,4.0,562.0,5.0,117.9,0.0,0.0,0.0
Stephen Davis,WAS,RB,23.0,14.0,6.0,24.0,18.0,0.0,0.0,0.0,567.0,3.0,141.0,134.0,0.0,104.1,0.0,1.0,1.0
Willie Davis,TEN,WR,30.0,16.0,15.0,89.0,43.0,22.0,1.0,1.0,0.0,0.0,0.0,564.0,4.0,128.28,0.0,0.0,0.0
Rae Carruth,CAR,WR,23.0,15.0,14.0,81.0,44.0,0.0,0.0,0.0,23.0,0.0,6.0,545.0,4.0,120.8,0.0,2.0,2.0
Larry Centers,ARI,RB,29.0,15.0,14.0,75.0,54.0,0.0,0.0,0.0,276.0,1.0,101.0,409.0,1.0,132.5,0.0,1.0,1.0
Kent Graham,ARI,QB,29.0,8.0,6.0,0.0,0.0,1408.0,4.0,250.0,23.0,2.0,13.0,0.0,0.0,68.61999999999999,5.0,5.0,4.0
William Floyd,SFO,RB,25.0,15.0,15.0,54.0,37.0,0.0,0.0,0.0,231.0,3.0,78.0,321.0,1.0,112.2,0.0,2.0,2.0
Reidel Anthony,TAM,WR,21.0,16.0,13.0,79.0,35.0,0.0,0.0,0.0,84.0,0.0,5.0,448.0,4.0,112.2,0.0,0.0,0.0
Mario Bates,NOR,RB,24.0,12.0,7.0,11.0,5.0,21.0,1.0,1.0,440.0,4.0,119.0,42.0,0.0,78.03999999999998,0.0,2.0,2.0
Chris Penn,CHI,WR,26.0,14.0,4.0,110.0,47.0,0.0,0.0,0.0,-1.0,0.0,1.0,576.0,3.0,120.5,0.0,1.0,1.0
Courtney Hawkins,PIT,WR,28.0,15.0,3.0,69.0,45.0,0.0,0.0,0.0,17.0,0.0,5.0,555.0,3.0,120.2,0.0,1.0,0.0
Sherman Williams,DAL,RB,24.0,16.0,0.0,28.0,21.0,0.0,0.0,0.0,468.0,2.0,121.0,159.0,0.0,89.69999999999996,0.0,5.0,3.0
Larry Bowie,WAS,RB,24.0,15.0,12.0,40.0,34.0,0.0,0.0,0.0,100.0,2.0,28.0,388.0,2.0,106.8,0.0,2.0,0.0
Henry Ellard,WAS,WR,36.0,16.0,11.0,65.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,4.0,104.5,0.0,0.0,0.0
Michael Westbrook,WAS,WR,25.0,13.0,9.0,92.0,34.0,0.0,0.0,0.0,-11.0,0.0,3.0,559.0,3.0,106.8,0.0,0.0,0.0
Karl Williams,TAM,WR,26.0,16.0,7.0,55.0,33.0,0.0,0.0,0.0,5.0,0.0,1.0,486.0,4.0,102.1,0.0,5.0,2.0
Lamar Smith,SEA,RB,27.0,12.0,2.0,28.0,23.0,0.0,0.0,0.0,392.0,2.0,91.0,183.0,0.0,92.5,0.0,0.0,0.0
Kevin Turner,PHI,RB,28.0,16.0,10.0,62.0,48.0,0.0,0.0,0.0,96.0,0.0,18.0,443.0,3.0,117.9,0.0,1.0,1.0
Stan Humphries,SDG,QB,32.0,8.0,8.0,0.0,0.0,1488.0,5.0,225.0,24.0,0.0,13.0,0.0,0.0,59.920000000000016,6.0,7.0,5.0
Tommy Vardell,DET,RB,28.0,16.0,10.0,30.0,16.0,0.0,0.0,0.0,122.0,6.0,32.0,218.0,0.0,84.0,0.0,1.0,1.0
Charles Johnson,PIT,WR,25.0,13.0,11.0,91.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,2.0,114.8,0.0,0.0,0.0
Eric Metcalf,SDG,WR,29.0,16.0,1.0,77.0,40.0,0.0,0.0,0.0,-5.0,0.0,3.0,576.0,2.0,101.1,0.0,4.0,4.0
Greg Hill,KAN,RB,25.0,16.0,16.0,24.0,12.0,0.0,0.0,0.0,550.0,0.0,157.0,126.0,0.0,79.6,0.0,1.0,0.0
Chris Sanders,TEN,WR,25.0,15.0,14.0,64.0,31.0,0.0,0.0,0.0,-8.0,0.0,1.0,498.0,3.0,96.0,0.0,1.0,1.0
Dave Brown,NYG,QB,27.0,7.0,6.0,0.0,0.0,1023.0,5.0,180.0,29.0,1.0,17.0,0.0,0.0,59.82,3.0,1.0,2.0
Jeff Graham,NYJ,WR,28.0,16.0,16.0,91.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,2.0,108.2,0.0,0.0,0.0
Charles Jordan,MIA,WR,28.0,14.0,1.0,55.0,27.0,0.0,0.0,0.0,12.0,0.0,3.0,471.0,3.0,93.3,0.0,2.0,0.0
Freddie Solomon,PHI,WR,25.0,15.0,5.0,51.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,90.5,0.0,3.0,1.0
Eric Zeier,BAL,QB,25.0,5.0,3.0,0.0,0.0,958.0,7.0,116.0,17.0,0.0,10.0,0.0,0.0,60.02,1.0,3.0,3.0
Jerald Moore,STL,RB,23.0,9.0,5.0,12.0,8.0,0.0,0.0,0.0,380.0,3.0,104.0,69.0,0.0,66.9,0.0,4.0,2.0
Steve Beuerlein,CAR,QB,32.0,7.0,3.0,0.0,0.0,1032.0,6.0,153.0,32.0,0.0,4.0,0.0,0.0,60.48,3.0,1.0,1.0
Craig Whelihan,SDG,QB,26.0,9.0,7.0,0.0,0.0,1357.0,6.0,237.0,29.0,0.0,13.0,0.0,0.0,55.18,10.0,7.0,3.0
Anthony Johnson,CAR,RB,30.0,16.0,7.0,33.0,21.0,0.0,0.0,0.0,358.0,0.0,97.0,158.0,1.0,78.6,0.0,2.0,0.0
Rodney Thomas,TEN,RB,24.0,16.0,1.0,18.0,14.0,0.0,0.0,0.0,310.0,3.0,67.0,111.0,0.0,74.1,0.0,1.0,0.0
