Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
John Elway,DEN,QB,32.0,12.0,12.0,0.0,0.0,2242.0,10.0,316.0,94.0,2.0,34.0,0.0,0.0,93.08,17.0,12.0,0.0
Rich Gannon,MIN,QB,27.0,12.0,12.0,0.0,0.0,1905.0,12.0,279.0,187.0,0.0,45.0,0.0,0.0,106.9,13.0,5.0,0.0
Jeff Hostetler,NYG,QB,31.0,13.0,9.0,0.0,0.0,1225.0,8.0,192.0,172.0,3.0,35.0,0.0,0.0,98.2,3.0,6.0,0.0
Bobby Humphrey,MIA,RB,26.0,16.0,1.0,75.0,54.0,0.0,0.0,0.0,471.0,1.0,102.0,507.0,1.0,159.8,0.0,2.0,0.0
Brad Baxter,NYJ,RB,25.0,15.0,15.0,10.0,4.0,0.0,0.0,0.0,698.0,6.0,152.0,32.0,0.0,107.0,0.0,3.0,0.0
Brad Muster,CHI,RB,27.0,16.0,16.0,45.0,34.0,0.0,0.0,1.0,414.0,3.0,98.0,389.0,2.0,138.3,1.0,2.0,0.0
Tom Rathman,SFO,RB,30.0,15.0,15.0,55.0,44.0,0.0,0.0,0.0,194.0,5.0,57.0,343.0,4.0,149.7,0.0,1.0,0.0
John Williams,SEA,RB,28.0,16.0,16.0,122.0,74.0,0.0,0.0,0.0,339.0,1.0,114.0,556.0,2.0,173.5,0.0,4.0,0.0
Rodney Culver,IND,RB,23.0,16.0,2.0,35.0,26.0,0.0,0.0,0.0,321.0,7.0,121.0,210.0,2.0,129.1,0.0,2.0,0.0
Kenneth Davis,BUF,RB,30.0,16.0,0.0,18.0,15.0,0.0,0.0,0.0,613.0,6.0,139.0,80.0,0.0,110.3,0.0,5.0,0.0
Wade Wilson,ATL,QB,33.0,9.0,3.0,0.0,0.0,1366.0,13.0,163.0,62.0,0.0,15.0,0.0,0.0,104.84,4.0,0.0,0.0
Vince Workman,GNB,RB,24.0,10.0,10.0,59.0,47.0,0.0,0.0,0.0,631.0,2.0,159.0,290.0,0.0,143.1,0.0,4.0,0.0
Derrick Fenner,CIN,RB,25.0,16.0,1.0,12.0,7.0,0.0,0.0,0.0,500.0,7.0,112.0,41.0,1.0,107.1,0.0,1.0,0.0
Eric Dickerson,RAI,RB,32.0,16.0,15.0,22.0,14.0,0.0,0.0,0.0,729.0,2.0,187.0,85.0,1.0,111.4,0.0,1.0,0.0
Kevin Mack,CLE,RB,30.0,12.0,6.0,15.0,13.0,0.0,0.0,0.0,543.0,6.0,169.0,81.0,0.0,109.4,0.0,1.0,0.0
Reggie Rivers,DEN,RB,24.0,16.0,3.0,63.0,45.0,0.0,0.0,0.0,282.0,3.0,74.0,449.0,1.0,138.10000000000002,0.0,2.0,0.0
Jay Schroeder,RAI,QB,31.0,13.0,9.0,0.0,0.0,1476.0,11.0,253.0,160.0,0.0,28.0,0.0,0.0,87.03999999999998,11.0,5.0,0.0
Cody Carlson,HOU,QB,29.0,11.0,6.0,0.0,0.0,1710.0,9.0,227.0,77.0,1.0,27.0,0.0,0.0,80.10000000000002,11.0,8.0,0.0
Rodney Peete,DET,QB,26.0,10.0,10.0,0.0,0.0,1702.0,9.0,213.0,83.0,0.0,21.0,0.0,0.0,82.38,9.0,6.0,0.0
Barry Word,KAN,RB,29.0,12.0,11.0,14.0,9.0,0.0,0.0,0.0,607.0,4.0,163.0,80.0,0.0,97.7,0.0,2.0,0.0
Henry Ellard,RAM,WR,31.0,16.0,15.0,88.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0,3.0,137.7,0.0,0.0,0.0
Ed McCaffrey,NYG,WR,24.0,16.0,3.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,5.0,136.0,0.0,2.0,0.0
Browning Nagle,NYJ,QB,24.0,14.0,13.0,0.0,0.0,2280.0,7.0,387.0,57.0,0.0,24.0,0.0,0.0,66.9,17.0,12.0,0.0
Tom Waddle,CHI,WR,25.0,12.0,12.0,80.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,4.0,135.4,0.0,1.0,0.0
Wendell Davis,CHI,WR,26.0,16.0,15.0,110.0,54.0,0.0,0.0,0.0,42.0,0.0,4.0,734.0,2.0,143.6,0.0,0.0,0.0
Willie Green,DET,WR,26.0,15.0,13.0,78.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,5.0,119.6,0.0,1.0,0.0
Ricky Sanders,WAS,WR,32.0,15.0,5.0,91.0,51.0,0.0,0.0,0.0,-6.0,0.0,4.0,707.0,3.0,139.1,0.0,0.0,0.0
Quinn Early,NOR,WR,27.0,16.0,16.0,64.0,30.0,0.0,0.0,0.0,-1.0,0.0,3.0,566.0,5.0,116.5,0.0,0.0,0.0
Ricky Ervins,WAS,RB,24.0,16.0,0.0,42.0,32.0,0.0,0.0,0.0,495.0,2.0,151.0,252.0,0.0,116.7,0.0,1.0,0.0
Art Monk,WAS,WR,35.0,16.0,14.0,89.0,46.0,0.0,0.0,0.0,45.0,0.0,6.0,644.0,3.0,130.9,0.0,1.0,0.0
Reggie Langhorne,IND,WR,29.0,16.0,12.0,124.0,65.0,0.0,0.0,0.0,-7.0,0.0,1.0,811.0,1.0,151.4,0.0,0.0,0.0
Mike Tomczak,CLE,QB,30.0,12.0,8.0,0.0,0.0,1693.0,7.0,211.0,39.0,0.0,24.0,0.0,0.0,75.62,7.0,5.0,0.0
Jeff George,IND,QB,25.0,10.0,10.0,0.0,0.0,1963.0,7.0,306.0,26.0,1.0,14.0,0.0,0.0,73.11999999999998,15.0,6.0,0.0
Gaston Green,DEN,RB,26.0,14.0,13.0,13.0,10.0,0.0,0.0,0.0,648.0,2.0,161.0,79.0,0.0,94.7,0.0,0.0,0.0
Jessie Hester,IND,WR,29.0,16.0,16.0,122.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,1.0,137.2,0.0,0.0,0.0
David Lang,RAM,RB,24.0,16.0,11.0,26.0,18.0,0.0,0.0,0.0,203.0,5.0,33.0,283.0,1.0,92.6,0.0,5.0,0.0
Lawrence Dawsey,TAM,WR,25.0,15.0,12.0,94.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1.0,141.6,0.0,1.0,0.0
Rod Bernstine,SDG,RB,27.0,9.0,1.0,25.0,12.0,0.0,0.0,0.0,499.0,4.0,106.0,86.0,0.0,90.5,0.0,2.0,0.0
Anthony Carter,MIN,WR,32.0,16.0,14.0,80.0,41.0,0.0,0.0,1.0,66.0,1.0,16.0,580.0,2.0,121.6,0.0,1.0,0.0
Nate Lewis,SDG,WR,26.0,15.0,7.0,64.0,34.0,0.0,0.0,0.0,7.0,0.0,2.0,580.0,4.0,114.7,0.0,1.0,0.0
J.J. Birden,KAN,WR,27.0,16.0,11.0,78.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,3.0,118.4,0.0,3.0,0.0
Roger Craig,MIN,RB,32.0,15.0,1.0,30.0,22.0,0.0,0.0,0.0,416.0,4.0,105.0,164.0,0.0,100.0,0.0,2.0,0.0
Alvin Harper,DAL,WR,24.0,16.0,13.0,77.0,35.0,0.0,0.0,0.0,15.0,0.0,1.0,562.0,4.0,114.7,0.0,1.0,0.0
Vaughn Dunbar,NOR,RB,24.0,16.0,8.0,14.0,9.0,0.0,0.0,0.0,565.0,3.0,154.0,62.0,0.0,83.7,0.0,3.0,0.0
Christian Okoye,KAN,RB,31.0,15.0,5.0,4.0,1.0,0.0,0.0,0.0,448.0,6.0,144.0,5.0,0.0,78.3,0.0,2.0,0.0
Mark Clayton,MIA,WR,31.0,13.0,13.0,89.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,3.0,120.9,0.0,1.0,0.0
Drew Hill,ATL,WR,36.0,16.0,14.0,98.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,3.0,138.3,0.0,1.0,0.0
Ernie Jones,PHO,WR,28.0,11.0,5.0,73.0,38.0,0.0,0.0,0.0,-3.0,0.0,2.0,559.0,4.0,117.6,0.0,0.0,0.0
Darren Lewis,CHI,RB,24.0,16.0,5.0,27.0,18.0,0.0,0.0,0.0,382.0,4.0,90.0,175.0,0.0,89.7,0.0,4.0,0.0
Dwight Stone,PIT,WR,28.0,15.0,12.0,68.0,34.0,0.0,0.0,0.0,118.0,0.0,12.0,501.0,3.0,113.9,0.0,0.0,0.0
Jarrod Bunch,NYG,RB,24.0,16.0,13.0,16.0,11.0,0.0,0.0,0.0,501.0,3.0,104.0,50.0,1.0,84.1,0.0,3.0,0.0
Chris Burkett,NYJ,WR,30.0,16.0,5.0,95.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,1.0,133.4,0.0,1.0,0.0
Boomer Esiason,CIN,QB,31.0,12.0,11.0,0.0,0.0,1407.0,11.0,278.0,66.0,0.0,21.0,0.0,0.0,52.88,15.0,12.0,0.0
Jeff Graham,PIT,WR,23.0,14.0,10.0,94.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,1.0,126.1,0.0,0.0,0.0
Marcus Allen,RAI,RB,32.0,16.0,0.0,44.0,28.0,0.0,0.0,0.0,301.0,2.0,67.0,277.0,1.0,101.8,0.0,1.0,0.0
Craig Heyward,NOR,RB,26.0,16.0,13.0,25.0,19.0,0.0,0.0,0.0,416.0,3.0,104.0,159.0,0.0,92.5,0.0,1.0,0.0
Willie Gault,RAI,WR,32.0,16.0,16.0,76.0,27.0,0.0,0.0,0.0,6.0,0.0,1.0,508.0,4.0,102.4,0.0,0.0,0.0
Webster Slaughter,HOU,WR,28.0,12.0,9.0,61.0,39.0,0.0,0.0,0.0,20.0,0.0,3.0,486.0,4.0,107.6,0.0,3.0,0.0
Harry Sydney,GNB,RB,33.0,16.0,10.0,65.0,49.0,0.0,0.0,0.0,163.0,2.0,51.0,384.0,1.0,117.7,0.0,2.0,0.0
Hugh Millen,NWE,QB,29.0,7.0,7.0,1.0,0.0,1203.0,8.0,203.0,108.0,0.0,17.0,0.0,0.0,54.92,10.0,8.0,0.0
Amp Lee,SFO,RB,21.0,16.0,3.0,25.0,20.0,0.0,0.0,0.0,362.0,2.0,91.0,102.0,2.0,88.4,0.0,1.0,0.0
Tim Barnett,KAN,WR,24.0,12.0,3.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,4.0,90.2,0.0,1.0,0.0
Larry Centers,PHO,RB,24.0,16.0,1.0,59.0,50.0,0.0,0.0,0.0,139.0,0.0,37.0,417.0,2.0,115.6,0.0,1.0,0.0
Arthur Marshall,DEN,WR,23.0,16.0,1.0,45.0,26.0,81.0,1.0,1.0,56.0,0.0,11.0,493.0,1.0,88.13999999999999,0.0,3.0,0.0
Don Beebe,BUF,WR,28.0,12.0,8.0,58.0,33.0,0.0,0.0,0.0,-6.0,0.0,1.0,554.0,2.0,97.8,0.0,1.0,0.0
Tony Martin,MIA,WR,27.0,16.0,3.0,65.0,33.0,0.0,0.0,1.0,-2.0,0.0,1.0,553.0,2.0,96.1,0.0,2.0,0.0
Bernie Kosar,CLE,QB,29.0,7.0,7.0,0.0,0.0,1160.0,8.0,155.0,12.0,0.0,5.0,0.0,0.0,63.60000000000001,7.0,1.0,0.0
Sean Salisbury,MIN,QB,29.0,10.0,4.0,0.0,0.0,1203.0,5.0,175.0,0.0,0.0,11.0,0.0,0.0,56.12000000000001,2.0,4.0,0.0
Stan Gelbaugh,SEA,QB,30.0,10.0,8.0,0.0,0.0,1307.0,6.0,255.0,79.0,0.0,16.0,0.0,0.0,44.18,11.0,9.0,0.0
Todd McNair,KAN,RB,27.0,16.0,0.0,62.0,44.0,0.0,0.0,0.0,124.0,1.0,21.0,380.0,1.0,104.4,0.0,1.0,0.0
John Taylor,SFO,WR,30.0,9.0,8.0,35.0,25.0,0.0,0.0,0.0,10.0,0.0,1.0,428.0,3.0,86.8,0.0,0.0,0.0
Leroy Hoard,CLE,RB,24.0,16.0,9.0,48.0,26.0,0.0,0.0,0.0,236.0,0.0,54.0,310.0,1.0,80.6,0.0,3.0,0.0
Mike Sherrard,SFO,WR,29.0,16.0,8.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,96.7,0.0,1.0,0.0
Jon Vaughn,NWE,RB,22.0,16.0,5.0,21.0,13.0,0.0,0.0,0.0,451.0,1.0,113.0,84.0,0.0,60.5,0.0,6.0,0.0
Nick Bell,RAI,RB,24.0,16.0,1.0,6.0,4.0,0.0,0.0,0.0,366.0,3.0,81.0,40.0,0.0,58.6,0.0,2.0,0.0
Tim McGee,CIN,WR,28.0,16.0,16.0,90.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,3.0,93.8,0.0,0.0,0.0
Steve Broussard,ATL,RB,25.0,15.0,1.0,16.0,11.0,0.0,0.0,0.0,363.0,1.0,84.0,96.0,1.0,62.90000000000001,0.0,3.0,0.0
Terance Mathis,NYJ,WR,25.0,16.0,1.0,41.0,22.0,0.0,0.0,0.0,25.0,1.0,3.0,316.0,3.0,76.1,0.0,2.0,0.0
Ernie Mills,PIT,WR,24.0,16.0,5.0,50.0,30.0,0.0,0.0,0.0,20.0,0.0,1.0,383.0,3.0,84.3,0.0,2.0,0.0
Leonard Harris,HOU,WR,32.0,14.0,7.0,55.0,35.0,0.0,0.0,0.0,8.0,0.0,1.0,435.0,2.0,91.3,0.0,0.0,0.0
Hassan Jones,MIN,WR,28.0,9.0,5.0,48.0,22.0,18.0,0.0,1.0,1.0,0.0,1.0,308.0,4.0,77.61999999999998,0.0,0.0,0.0
