Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Santana Moss,WAS,WR,27.0,14.0,14.0,101.0,55.0,0.0,0.0,0.0,82.0,0.0,7.0,790.0,6.0,178.2,0.0,2.0,0.0
Braylon Edwards,CLE,WR,23.0,16.0,15.0,125.0,61.0,0.0,0.0,0.0,7.0,0.0,3.0,884.0,6.0,186.1,0.0,0.0,0.0
Mark Clayton,BAL,WR,24.0,16.0,12.0,113.0,67.0,0.0,0.0,1.0,-30.0,0.0,7.0,939.0,5.0,187.9,0.0,0.0,0.0
Warrick Dunn,ATL,RB,31.0,16.0,16.0,28.0,22.0,0.0,0.0,0.0,1140.0,4.0,286.0,170.0,1.0,183.0,0.0,1.0,0.0
Ben Watson,NWE,TE,26.0,13.0,13.0,91.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,3.0,127.3,0.0,3.0,2.0
Randy McMichael,MIA,TE,27.0,16.0,16.0,96.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,3.0,144.0,0.0,0.0,0.0
Jamar Martin,NYJ,0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eli Manning,NYG,QB,25.0,16.0,16.0,0.0,0.0,3244.0,24.0,522.0,21.0,0.0,25.0,0.0,0.0,187.86,18.0,9.0,2.0
Jason Witten,DAL,TE,24.0,16.0,15.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0,1.0,145.4,0.0,0.0,0.0
J.P. Foschi,OAK,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.P. Losman,BUF,QB,25.0,16.0,16.0,0.0,0.0,3051.0,19.0,429.0,140.0,1.0,38.0,0.0,0.0,176.04000000000005,14.0,13.0,7.0
Ben Roethlisberger,PIT,QB,24.0,15.0,15.0,0.0,0.0,3513.0,18.0,469.0,98.0,2.0,32.0,0.0,0.0,184.32,23.0,5.0,2.0
Chad Pennington,NYJ,QB,30.0,16.0,16.0,1.0,0.0,3352.0,17.0,485.0,109.0,0.0,35.0,7.0,0.0,173.68,16.0,7.0,4.0
Rex Grossman,CHI,QB,26.0,16.0,16.0,1.0,1.0,3193.0,23.0,480.0,2.0,0.0,24.0,-4.0,0.0,170.51999999999995,20.0,8.0,5.0
Steve McNair,BAL,QB,33.0,16.0,16.0,0.0,0.0,3050.0,16.0,468.0,119.0,1.0,45.0,0.0,0.0,177.9,12.0,7.0,1.0
Tony Romo,DAL,QB,26.0,16.0,10.0,0.0,0.0,2903.0,19.0,337.0,102.0,0.0,34.0,0.0,0.0,170.32,13.0,9.0,3.0
Alex Smith,SFO,QB,22.0,16.0,16.0,0.0,0.0,2890.0,16.0,442.0,147.0,2.0,44.0,0.0,0.0,164.29999999999995,16.0,10.0,5.0
David Carr,HOU,QB,27.0,16.0,16.0,0.0,0.0,2767.0,11.0,442.0,195.0,2.0,53.0,0.0,0.0,150.18,12.0,16.0,6.0
Jake Delhomme,CAR,QB,31.0,13.0,13.0,0.0,0.0,2805.0,17.0,431.0,12.0,0.0,18.0,0.0,0.0,151.39999999999995,11.0,6.0,4.0
Ronnie Brown,MIA,RB,25.0,13.0,12.0,38.0,33.0,0.0,0.0,1.0,1008.0,5.0,241.0,276.0,0.0,187.4,0.0,4.0,2.0
Matt Hasselbeck,SEA,QB,31.0,12.0,12.0,0.0,0.0,2442.0,18.0,371.0,110.0,0.0,18.0,0.0,0.0,146.68,15.0,3.0,2.0
Willis McGahee,BUF,RB,25.0,14.0,14.0,28.0,18.0,0.0,0.0,0.0,990.0,6.0,259.0,156.0,0.0,164.6,0.0,4.0,2.0
Julius Jones,DAL,RB,25.0,16.0,16.0,15.0,9.0,0.0,0.0,0.0,1084.0,4.0,267.0,142.0,0.0,153.6,0.0,1.0,1.0
Charlie Frye,CLE,QB,25.0,13.0,13.0,0.0,0.0,2454.0,10.0,393.0,215.0,3.0,47.0,0.0,0.0,129.66,17.0,8.0,7.0
Matt Leinart,ARI,QB,23.0,12.0,11.0,0.0,0.0,2547.0,11.0,377.0,49.0,2.0,22.0,0.0,0.0,134.78,12.0,8.0,2.0
Shaun Alexander,SEA,RB,29.0,10.0,10.0,16.0,12.0,0.0,0.0,0.0,896.0,7.0,252.0,48.0,0.0,142.39999999999995,0.0,6.0,3.0
Laurence Maroney,NWE,RB,21.0,14.0,0.0,30.0,22.0,0.0,0.0,0.0,745.0,6.0,175.0,194.0,1.0,155.9,0.0,1.0,1.0
Mike Bell,DEN,RB,23.0,15.0,3.0,27.0,20.0,0.0,0.0,0.0,677.0,8.0,157.0,158.0,0.0,151.5,0.0,1.0,0.0
Brad Johnson,MIN,QB,38.0,15.0,14.0,0.0,0.0,2750.0,9.0,439.0,82.0,1.0,29.0,0.0,0.0,130.2,15.0,9.0,0.0
Tatum Bell,DEN,RB,25.0,13.0,13.0,31.0,24.0,0.0,0.0,0.0,1025.0,2.0,233.0,115.0,0.0,140.0,0.0,5.0,5.0
DeShaun Foster,CAR,RB,26.0,14.0,14.0,46.0,32.0,0.0,0.0,0.0,897.0,3.0,227.0,159.0,0.0,151.6,0.0,4.0,2.0
Damon Huard,KAN,QB,33.0,10.0,8.0,2.0,2.0,1878.0,11.0,244.0,9.0,0.0,9.0,-6.0,0.0,109.42000000000002,1.0,9.0,5.0
Dominic Rhodes,IND,RB,27.0,16.0,16.0,47.0,36.0,0.0,0.0,0.0,641.0,5.0,187.0,251.0,0.0,149.2,0.0,3.0,3.0
Eddie Kennison,KAN,WR,33.0,16.0,16.0,101.0,53.0,0.0,0.0,0.0,16.0,0.0,4.0,860.0,5.0,170.6,0.0,0.0,0.0
Marty Booker,MIA,WR,30.0,14.0,13.0,90.0,55.0,0.0,0.0,0.0,19.0,0.0,3.0,747.0,6.0,167.6,0.0,0.0,0.0
Reuben Droughns,CLE,RB,28.0,14.0,12.0,33.0,27.0,0.0,0.0,0.0,758.0,4.0,220.0,169.0,0.0,135.7,0.0,5.0,4.0
David Garrard,JAX,QB,28.0,11.0,10.0,0.0,0.0,1735.0,10.0,241.0,250.0,0.0,47.0,0.0,0.0,112.4,9.0,4.0,2.0
Muhsin Muhammad,CHI,WR,33.0,16.0,16.0,117.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,5.0,174.3,0.0,1.0,1.0
Leon Washington,NYJ,RB,24.0,16.0,8.0,31.0,25.0,0.0,0.0,0.0,650.0,4.0,151.0,270.0,0.0,139.0,0.0,3.0,1.0
Chris Henry,CIN,WR,23.0,13.0,4.0,75.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,9.0,150.5,0.0,0.0,0.0
Jake Plummer,DEN,QB,32.0,16.0,11.0,0.0,0.0,1994.0,11.0,317.0,112.0,1.0,36.0,0.0,0.0,110.96,13.0,7.0,2.0
Bernard Berrian,CHI,WR,26.0,15.0,14.0,102.0,51.0,0.0,0.0,0.0,5.0,0.0,2.0,775.0,6.0,163.0,0.0,2.0,1.0
Joey Harrington,MIA,QB,28.0,11.0,11.0,0.0,0.0,2236.0,12.0,388.0,24.0,0.0,19.0,0.0,0.0,107.84,15.0,4.0,1.0
Devery Henderson,NOR,WR,24.0,13.0,7.0,54.0,32.0,0.0,0.0,0.0,14.0,1.0,2.0,745.0,5.0,143.9,0.0,0.0,0.0
Brandon Jacobs,NYG,RB,24.0,15.0,0.0,14.0,11.0,0.0,0.0,0.0,423.0,9.0,96.0,149.0,0.0,120.2,0.0,2.0,1.0
Clinton Portis,WAS,RB,25.0,8.0,7.0,26.0,17.0,0.0,0.0,0.0,523.0,7.0,127.0,170.0,0.0,128.3,0.0,0.0,0.0
Keyshawn Johnson,CAR,WR,34.0,16.0,16.0,128.0,70.0,0.0,0.0,1.0,4.0,1.0,1.0,815.0,4.0,177.9,1.0,1.0,1.0
Cedric Benson,CHI,RB,24.0,15.0,0.0,10.0,8.0,0.0,0.0,0.0,647.0,6.0,157.0,54.0,0.0,114.1,0.0,0.0,0.0
Cadillac Williams,TAM,RB,24.0,14.0,14.0,44.0,30.0,0.0,0.0,0.0,798.0,1.0,225.0,196.0,0.0,129.4,0.0,3.0,3.0
Mark Brunell,WAS,QB,36.0,10.0,9.0,0.0,0.0,1789.0,8.0,260.0,34.0,0.0,13.0,0.0,0.0,96.96,4.0,5.0,1.0
Reche Caldwell,NWE,WR,27.0,16.0,14.0,102.0,61.0,0.0,0.0,0.0,5.0,0.0,1.0,760.0,4.0,159.5,0.0,2.0,1.0
Donte' Stallworth,PHI,WR,26.0,12.0,11.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,5.0,140.5,0.0,0.0,0.0
Chris Chambers,MIA,WR,28.0,16.0,16.0,154.0,59.0,0.0,0.0,0.0,95.0,0.0,8.0,677.0,4.0,160.2,0.0,0.0,0.0
Bruce Gradkowski,TAM,QB,23.0,13.0,11.0,0.0,0.0,1661.0,9.0,328.0,161.0,0.0,41.0,0.0,0.0,88.53999999999998,9.0,11.0,6.0
Deion Branch,SEA,WR,27.0,14.0,13.0,101.0,53.0,0.0,0.0,0.0,30.0,0.0,4.0,725.0,4.0,152.5,0.0,0.0,0.0
Ron Dayne,HOU,RB,28.0,11.0,6.0,18.0,14.0,0.0,0.0,0.0,612.0,5.0,151.0,77.0,0.0,112.9,0.0,1.0,0.0
Jeff Garcia,PHI,QB,36.0,8.0,6.0,0.0,0.0,1309.0,10.0,188.0,87.0,0.0,25.0,0.0,0.0,93.06,2.0,6.0,2.0
Bryant Johnson,ARI,WR,25.0,16.0,8.0,74.0,40.0,0.0,0.0,0.0,-3.0,0.0,1.0,740.0,4.0,135.7,0.0,1.0,1.0
Santonio Holmes,PIT,WR,22.0,16.0,4.0,86.0,49.0,0.0,0.0,0.0,13.0,0.0,1.0,824.0,2.0,138.70000000000002,0.0,5.0,3.0
Drew Bennett,TEN,WR,28.0,16.0,15.0,98.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,3.0,135.7,0.0,2.0,1.0
Joe Horn,NOR,WR,34.0,10.0,9.0,61.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,679.0,4.0,128.9,0.0,0.0,0.0
Wali Lundy,HOU,RB,23.0,14.0,8.0,39.0,33.0,0.0,0.0,0.0,476.0,4.0,124.0,204.0,0.0,123.0,0.0,1.0,1.0
DeAngelo Williams,CAR,RB,23.0,13.0,2.0,36.0,33.0,0.0,0.0,0.0,501.0,1.0,121.0,313.0,1.0,126.4,0.0,1.0,0.0
Antonio Bryant,SFO,WR,25.0,14.0,13.0,91.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,3.0,131.3,0.0,0.0,0.0
Jason Campbell,WAS,QB,25.0,7.0,7.0,0.0,0.0,1297.0,10.0,207.0,107.0,0.0,24.0,0.0,0.0,90.58,6.0,1.0,0.0
Arnaz Battle,SFO,WR,26.0,16.0,15.0,85.0,59.0,0.0,0.0,1.0,25.0,0.0,5.0,686.0,3.0,146.1,0.0,2.0,1.0
Reggie Williams,JAX,WR,23.0,16.0,14.0,91.0,52.0,0.0,0.0,0.0,33.0,0.0,7.0,616.0,4.0,140.9,0.0,1.0,0.0
Matt Jones,JAX,WR,23.0,14.0,4.0,76.0,41.0,0.0,0.0,0.0,-15.0,0.0,2.0,643.0,4.0,125.8,0.0,1.0,1.0
Derrick Mason,BAL,WR,32.0,16.0,15.0,112.0,68.0,0.0,0.0,0.0,-4.0,0.0,1.0,750.0,2.0,154.6,0.0,1.0,0.0
Nate Washington,PIT,WR,23.0,16.0,2.0,69.0,35.0,0.0,0.0,0.0,8.0,0.0,3.0,624.0,4.0,122.2,0.0,0.0,0.0
Michael Jenkins,ATL,WR,24.0,16.0,16.0,83.0,39.0,0.0,0.0,0.0,2.0,0.0,1.0,436.0,7.0,124.8,0.0,0.0,0.0
Jerious Norwood,ATL,RB,23.0,14.0,0.0,15.0,12.0,0.0,0.0,1.0,633.0,2.0,99.0,102.0,0.0,97.5,0.0,0.0,0.0
D.J. Hackett,SEA,WR,25.0,14.0,5.0,66.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,4.0,130.0,0.0,0.0,0.0
Vincent Jackson,SDG,WR,23.0,16.0,7.0,56.0,27.0,0.0,0.0,0.0,16.0,0.0,3.0,453.0,6.0,109.9,0.0,0.0,0.0
Travis Taylor,MIN,WR,28.0,16.0,16.0,87.0,57.0,0.0,0.0,0.0,5.0,0.0,1.0,651.0,3.0,136.6,0.0,2.0,2.0
Justin Fargas,OAK,RB,26.0,16.0,6.0,21.0,13.0,0.0,0.0,0.0,659.0,1.0,178.0,91.0,0.0,94.0,0.0,1.0,0.0
Greg Jennings,GNB,WR,23.0,14.0,11.0,104.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,3.0,126.2,0.0,1.0,0.0
Byron Leftwich,JAX,QB,26.0,6.0,6.0,0.0,0.0,1159.0,7.0,183.0,41.0,2.0,25.0,0.0,0.0,80.46,5.0,2.0,0.0
Correll Buckhalter,PHI,RB,28.0,16.0,1.0,28.0,24.0,0.0,0.0,0.0,345.0,2.0,83.0,256.0,1.0,100.1,0.0,2.0,1.0
Ronald Curry,OAK,WR,27.0,16.0,4.0,89.0,62.0,0.0,0.0,2.0,4.0,0.0,1.0,727.0,1.0,139.1,1.0,0.0,0.0
Patrick Crayton,DAL,WR,27.0,16.0,7.0,48.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,4.0,111.6,0.0,1.0,0.0
Kevan Barlow,NYJ,RB,27.0,12.0,3.0,10.0,7.0,0.0,0.0,0.0,370.0,6.0,131.0,21.0,0.0,82.1,0.0,1.0,0.0
Wes Welker,MIA,WR,25.0,16.0,2.0,100.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,1.0,139.7,0.0,3.0,1.0
Drew Bledsoe,DAL,QB,34.0,6.0,6.0,0.0,0.0,1164.0,7.0,169.0,28.0,2.0,8.0,0.0,0.0,71.36,8.0,3.0,1.0
Randy Moss,OAK,WR,29.0,13.0,13.0,96.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,3.0,115.3,0.0,0.0,0.0
Kevin Curtis,STL,WR,28.0,16.0,1.0,57.0,40.0,0.0,0.0,0.0,4.0,0.0,4.0,479.0,4.0,110.3,0.0,1.0,1.0
Trent Green,KAN,QB,36.0,8.0,8.0,0.0,0.0,1342.0,7.0,198.0,59.0,0.0,19.0,0.0,0.0,63.58000000000001,9.0,5.0,3.0
Cedric Houston,NYJ,RB,24.0,8.0,1.0,8.0,7.0,0.0,0.0,0.0,374.0,5.0,113.0,43.0,0.0,78.7,0.0,0.0,0.0
Antwaan Randle El,WAS,WR,27.0,16.0,16.0,63.0,32.0,88.0,1.0,3.0,118.0,0.0,19.0,351.0,3.0,102.42,0.0,2.0,1.0
Mewelde Moore,MIN,RB,24.0,16.0,0.0,62.0,46.0,15.0,1.0,1.0,131.0,0.0,24.0,468.0,1.0,116.5,0.0,3.0,0.0
Michael Pittman,TAM,RB,31.0,16.0,3.0,76.0,47.0,0.0,0.0,0.0,245.0,1.0,50.0,405.0,0.0,116.0,0.0,2.0,1.0
Heath Miller,PIT,TE,24.0,16.0,16.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,5.0,103.3,0.0,0.0,0.0
Rod Smith,DEN,WR,36.0,16.0,16.0,94.0,52.0,0.0,0.0,0.0,-5.0,0.0,1.0,512.0,3.0,118.7,0.0,2.0,1.0
Kurt Warner,ARI,QB,35.0,6.0,5.0,0.0,0.0,1377.0,6.0,168.0,3.0,0.0,13.0,0.0,0.0,63.38,5.0,10.0,3.0
Jay Cutler,DEN,QB,23.0,5.0,5.0,0.0,0.0,1001.0,9.0,137.0,18.0,0.0,12.0,0.0,0.0,63.83999999999999,5.0,8.0,2.0
Kevin Faulk,NWE,RB,30.0,15.0,1.0,56.0,43.0,0.0,0.0,0.0,123.0,1.0,25.0,356.0,2.0,108.9,0.0,2.0,0.0
