Player,Tm,Pos,Age,G,GS,Cmp,Att,Yds,Int,Att.1,Yds.1,Rec,Yds.2,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints
Tom Bailey,PHI,RB,22.0,13.0,0.0,0.0,0.0,0.0,0.0,23.0,41.0,7.0,55.0,7.86,0.0,0.0,0.0,0.0,0.0,41.0,1.0,23.0,55.0,0.0,22.6
John Mackey,BAL,TE,30.0,14.0,5.0,0.0,0.0,0.0,0.0,3.0,18.0,11.0,143.0,13.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,143.0,0.0,25.1
Chuck Dicus,SDG,WR,23.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,6.0,89.0,14.83,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,89.0,1.0,20.7
Willie Frazier,2TM,TE,29.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,-2.0,10.0,154.0,15.4,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,154.0,0.0,23.2
Terry Hanratty,PIT,QB,23.0,6.0,1.0,7.0,29.0,159.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,159.0,2.0,29.0,3.0,1.0,1.0,0.0,0.0,14.66
Bill Tucker,CHI,RB,28.0,14.0,4.0,0.0,0.0,0.0,0.0,32.0,82.0,11.0,65.0,5.91,1.0,0.0,0.0,0.0,0.0,82.0,0.0,32.0,65.0,0.0,23.7
Robert Brown,MIN,TE,28.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,141.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,20.1
Eldridge Dickey,OAK,WR,26.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,78.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,17.8
Matt Maslowski,RAM,WR,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,82.0,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1.0,17.2
Al Woodall,NYJ,QB,26.0,5.0,4.0,42.0,97.0,395.0,2.0,13.0,26.0,0.0,0.0,0.0,3.0,0.0,395.0,0.0,97.0,26.0,0.0,13.0,0.0,0.0,8.4
Kent Kramer,PHI,TE,27.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,18.5
Reggie Rucker,3TM,WR,24.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,4.0,52.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,52.0,1.0,16.599999999999998
Charlie Smith,OAK,RB,25.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,67.0,33.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,11.0,67.0,0.0,15.1
Bart Starr,GNB,QB,37.0,4.0,3.0,24.0,45.0,286.0,3.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,286.0,0.0,45.0,11.0,1.0,3.0,0.0,0.0,10.54
Otto Stowe,MIA,WR,22.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,17.8
Jimmy Thomas,SFO,RB,24.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,3.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,3.0,33.0,0.0,15.9
Jan White,BUF,TE,23.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,130.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,26.0
Sonny Campbell,ATL,RB,23.0,14.0,1.0,0.0,0.0,0.0,0.0,29.0,79.0,3.0,40.0,13.33,1.0,0.0,0.0,0.0,0.0,79.0,0.0,29.0,40.0,0.0,12.9
Bill Munson,DET,QB,30.0,4.0,0.0,21.0,38.0,216.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,216.0,1.0,38.0,9.0,0.0,3.0,0.0,0.0,11.54
Mike Adamle,KAN,RB,22.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,43.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,13.0,6.0,1.0,11.9
Joe Moore,CHI,RB,22.0,9.0,1.0,0.0,0.0,0.0,0.0,29.0,90.0,2.0,22.0,11.0,2.0,0.0,0.0,0.0,0.0,90.0,0.0,29.0,22.0,0.0,9.2
Dan Reeves,DAL,RB,27.0,14.0,0.0,2.0,5.0,24.0,1.0,17.0,79.0,3.0,25.0,8.33,1.0,0.0,24.0,0.0,5.0,79.0,0.0,17.0,25.0,0.0,10.36
Jon Staggers,PIT,WR,23.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,103.0,12.88,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,103.0,0.0,12.8
Claxton Welch,DAL,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,51.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,51.0,1.0,14.0,-1.0,0.0,10.0
Coleman Zeno,NYG,WR,25.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,97.0,19.4,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,97.0,0.0,13.7
Hubert Ginn,MIA,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,97.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,97.0,0.0,22.0,0.0,0.0,5.699999999999999
Mack Alston,WAS,TE,24.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,87.0,17.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,11.7
Junior Coffey,NYG,RB,29.0,6.0,2.0,0.0,0.0,0.0,0.0,22.0,70.0,5.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,22.0,20.0,0.0,10.0
Craig Cotton,DET,TE,24.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,88.0,14.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,14.8
Steve Harkey,NYJ,RB,22.0,14.0,0.0,0.0,0.0,0.0,0.0,20.0,62.0,5.0,28.0,5.6,1.0,0.0,0.0,0.0,0.0,62.0,0.0,20.0,28.0,0.0,12.0
Fred Hill,PHI,TE,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,92.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,16.2
Ron Jessie,DET,WR,23.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,87.0,21.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,0.0,6.699999999999999
Jack Maitland,NWE,RB,23.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,13.0,6.0,0.0,10.1
Jack Concannon,CHI,QB,28.0,3.0,3.0,42.0,77.0,334.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,334.0,0.0,77.0,5.0,0.0,5.0,0.0,0.0,5.859999999999999
Jim Mandich,MIA,TE,23.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,10.9
Jim Seymour,CHI,WR,25.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,12.5
Dave Jones,CLE,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,10.6
George Mira,MIA,QB,29.0,6.0,1.0,11.0,30.0,159.0,1.0,6.0,-9.0,0.0,0.0,0.0,1.0,0.0,159.0,1.0,30.0,-9.0,0.0,6.0,0.0,0.0,5.459999999999999
John Mosier,DEN,TE,23.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,31.0,3.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4.0,36.0,0.0,9.7
Mike Phipps,CLE,QB,24.0,14.0,1.0,13.0,47.0,179.0,4.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,179.0,1.0,47.0,35.0,0.0,6.0,0.0,0.0,4.66
Ray Poage,ATL,TE,31.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,11.1
Joe Profit,ATL,RB,22.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,3.0
Bob Chandler,BUF,WR,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,11.0
Pat Curran,RAM,TE,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.2
Dave Davis,GNB,WR,23.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,9.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,9.9
Chip Glass,CLE,TE,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.4
Fred Hyatt,STL,WR,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,9.8
Sonny Jurgensen,WAS,QB,37.0,5.0,1.0,16.0,28.0,170.0,2.0,3.0,29.0,0.0,0.0,0.0,1.0,0.0,170.0,0.0,28.0,29.0,0.0,3.0,0.0,0.0,3.6999999999999993
Mike Livingston,KAN,QB,26.0,3.0,1.0,12.0,28.0,130.0,0.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,130.0,0.0,28.0,11.0,0.0,5.0,0.0,0.0,4.300000000000001
Margene Adkins,DAL,WR,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,9.3
Ken Brown,CLE,RB,26.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,47.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.0,0.0,11.0,0.0,0.0,-1.2999999999999998
Dennis Homan,KAN,WR,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,23.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,4.7
Jerry Rhome,RAM,QB,29.0,14.0,0.0,5.0,18.0,66.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,18.0,0.0,0.0,3.0,0.0,0.0,4.640000000000001
Mike Richardson,HOU,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,4.0,17.0,4.25,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,17.0,0.0,9.0
Bob Windsor,SFO,TE,29.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,32.0,16.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,32.0,0.0,5.300000000000001
Don Burchfield,NOR,TE,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,6.6
Frank Lewis,PIT,WR,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,14.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,5.4
Preston Riley,SFO,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,6.9
Gale Sayers,CHI,RB,28.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,0.0,0.0,3.8
Earl Thomas,CHI,WR,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,7.0
Bob Brunet,WAS,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,4.0,0.0,3.1
Paul Gipson,DET,RB,25.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,21.0,0.0,4.3
Jim Harrison,CHI,RB,23.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,18.0,0.0,5.1
Chuck Hughes,DET,WR,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,4.2
John Isenbarger,SFO,RB,24.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,5.0,0.0,0.0,3.4
Bob Moore,OAK,TE,22.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,4.6
Gordon Bowdell,DEN,WR,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,2.9
Marty Domres,SDG,QB,24.0,4.0,0.0,7.0,12.0,97.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,-0.1200000000000001
John Henderson,MIN,WR,28.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.8
Charlie Leigh,MIA,RB,26.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,1.5
Ed Marshall,CIN,WR,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.7999999999999998
Eddie Ray,SDG,RB,24.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,1.5
Steve Spurrier,SFO,QB,26.0,6.0,0.0,1.0,4.0,46.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.04
Alfred Sykes,NWE,WR,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.5
Gary Arthur,NYJ,TE,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.2
Terry Cole,MIA,RB,26.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,1.1
Sam Havrilak,BAL,WR,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.2
John Huarte,KAN,QB,28.0,1.0,0.0,2.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.72
Mike Hull,WAS,RB,26.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.8
Ray Jarvis,ATL,WR,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.3
Mike Kelly,CIN,TE,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.9
Ron Lamb,CIN,RB,28.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,1.3
Odell Lawson,NWE,RB,23.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.8
Larry Stegent,STL,RB,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.2000000000000001
Art Strozier,SDG,TE,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.6
Lee White,RAM,RB,25.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,1.1
Carlos Bell,NOR,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rocky Bleier,PIT,0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stan Brown,CLE,0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
Linzy Cole,HOU,0,23.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
Paul Costa,BUF,0,30.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Denney,BUF,0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Donohoe,ATL,0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Ellison,OAK,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Enyart,OAK,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Len Garrett,GNB,0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Haffner,CIN,0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mac Haik,HOU,0,25.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Harris,NOR,RB,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
Leo Hart,ATL,QB,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Leo Hayden,MIN,0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Hilton,MIN,0,29.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Hopkins,HOU,RB,22.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.2
Dennis Hughes,PIT,0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Jankowski,KAN,0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Jordan,WAS,0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dave Kopay,NOR,0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reece Morrison,CLE,RB,26.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,0.0,0.0,-0.2
Tom Nowatzke,BAL,RB,29.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1
Ray Ogden,CHI,0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Patrick,GNB,QB,24.0,1.0,0.0,1.0,5.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.4399999999999999
Charlie Pittman,BAL,RB,23.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,-3.7
Todd Snyder,ATL,0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Stewart,NYJ,0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vern Studdard,NYJ,0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Thomas,RAM,0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Triplett,DET,RB,31.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,-1.6
Jim Ward,PHI,QB,27.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16
Paul White,STL,RB,23.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.3
Perry Williams,GNB,RB,25.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.4
Sam Wyche,WAS,QB,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.4
Al Young,PIT,0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mickey Zofko,DET,0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Larry Krause,GNB,RB,23.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,3.0,0.0,0.0,-0.6
Bob Leahy,PIT,QB,24.0,1.0,0.0,3.0,11.0,18.0,1.0,1.0,-6.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,11.0,-6.0,0.0,1.0,0.0,0.0,-5.88
Lynn Dickey,HOU,QB,22.0,7.0,2.0,19.0,57.0,315.0,9.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,315.0,0.0,57.0,4.0,0.0,1.0,0.0,0.0,-7.0
