Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Santonio Holmes,PIT,WR,25.0,16.0,16.0,138.0,79.0,0.0,0.0,1.0,6.0,0.0,3.0,1248.0,5.0,234.4,0.0,0.0,0.0
Philip Rivers,SDG,QB,28.0,16.0,16.0,0.0,0.0,4254.0,28.0,486.0,50.0,1.0,26.0,0.0,0.0,269.16,9.0,6.0,3.0
Tom Brady,NWE,QB,32.0,16.0,16.0,0.0,0.0,4398.0,28.0,565.0,44.0,1.0,29.0,0.0,0.0,268.31999999999994,13.0,4.0,2.0
Rashard Mendenhall,PIT,RB,22.0,16.0,12.0,32.0,25.0,0.0,0.0,0.0,1108.0,7.0,242.0,261.0,1.0,203.9,0.0,3.0,3.0
Ben Roethlisberger,PIT,QB,27.0,15.0,15.0,0.0,0.0,4328.0,26.0,506.0,82.0,2.0,40.0,0.0,0.0,267.32,12.0,7.0,3.0
Hines Ward,PIT,WR,33.0,16.0,16.0,137.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,6.0,245.7,0.0,2.0,1.0
DeAngelo Williams,CAR,RB,26.0,13.0,13.0,41.0,29.0,0.0,0.0,0.0,1117.0,7.0,216.0,252.0,0.0,201.9,0.0,3.0,3.0
Derrick Mason,BAL,WR,35.0,16.0,16.0,134.0,73.0,0.0,0.0,0.0,2.0,0.0,1.0,1028.0,7.0,218.0,0.0,0.0,0.0
Steve Smith,CAR,WR,30.0,15.0,15.0,129.0,65.0,0.0,0.0,0.0,22.0,0.0,5.0,982.0,7.0,207.4,0.0,1.0,0.0
Donald Driver,GNB,WR,34.0,16.0,16.0,113.0,70.0,0.0,0.0,0.0,13.0,0.0,1.0,1061.0,6.0,211.4,0.0,2.0,1.0
Cedric Benson,CIN,RB,27.0,13.0,13.0,24.0,17.0,0.0,0.0,0.0,1251.0,6.0,301.0,111.0,0.0,189.2,0.0,1.0,0.0
Tony Gonzalez,ATL,TE,33.0,16.0,16.0,134.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,6.0,205.7,0.0,0.0,0.0
Visanthe Shiancoe,MIN,TE,29.0,16.0,13.0,79.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,11.0,178.6,0.0,0.0,0.0
Greg Jennings,GNB,WR,26.0,16.0,13.0,119.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,4.0,203.3,0.0,0.0,0.0
Knowshon Moreno,DEN,RB,22.0,16.0,9.0,41.0,28.0,0.0,0.0,0.0,947.0,7.0,247.0,213.0,2.0,190.0,0.0,4.0,4.0
Kellen Winslow,TAM,TE,26.0,16.0,14.0,127.0,77.0,0.0,0.0,0.0,7.0,0.0,1.0,884.0,5.0,196.1,0.0,0.0,0.0
Calvin Johnson,DET,WR,24.0,14.0,14.0,137.0,67.0,0.0,0.0,0.0,73.0,0.0,7.0,984.0,5.0,198.7,0.0,3.0,2.0
Matt Forte,CHI,RB,24.0,16.0,16.0,72.0,57.0,0.0,0.0,0.0,929.0,4.0,258.0,471.0,0.0,215.0,0.0,6.0,3.0
Robert Meachem,NOR,WR,25.0,16.0,7.0,64.0,45.0,0.0,0.0,0.0,82.0,0.0,6.0,722.0,9.0,177.39999999999995,0.0,2.0,1.0
Anquan Boldin,ARI,WR,29.0,15.0,15.0,127.0,84.0,0.0,0.0,0.0,12.0,1.0,3.0,1024.0,4.0,213.6,0.0,3.0,2.0
Jason Witten,DAL,TE,27.0,16.0,16.0,124.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,2.0,209.0,0.0,0.0,0.0
Heath Miller,PIT,TE,27.0,16.0,16.0,98.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,789.0,6.0,190.9,0.0,2.0,0.0
LaDainian Tomlinson,SDG,RB,30.0,14.0,14.0,30.0,20.0,0.0,0.0,1.0,730.0,12.0,223.0,154.0,0.0,176.4,0.0,2.0,2.0
Mike Sims-Walker,JAX,WR,25.0,15.0,14.0,111.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,7.0,189.9,0.0,2.0,1.0
Percy Harvin,MIN,WR,21.0,15.0,8.0,91.0,60.0,0.0,0.0,0.0,135.0,0.0,15.0,790.0,6.0,188.5,0.0,1.0,0.0
Eli Manning,NYG,QB,28.0,16.0,16.0,0.0,0.0,4021.0,27.0,509.0,65.0,0.0,17.0,0.0,0.0,231.34000000000003,14.0,13.0,8.0
Greg Olsen,CHI,TE,24.0,16.0,15.0,108.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,8.0,169.2,0.0,0.0,0.0
Pierre Thomas,NOR,RB,25.0,14.0,6.0,45.0,39.0,0.0,0.0,0.0,793.0,6.0,147.0,302.0,2.0,194.5,0.0,2.0,1.0
Marion Barber,DAL,RB,26.0,15.0,15.0,36.0,26.0,0.0,0.0,0.0,932.0,7.0,214.0,221.0,0.0,179.3,0.0,2.0,2.0
Terrell Owens,BUF,WR,36.0,16.0,16.0,109.0,55.0,0.0,0.0,0.0,54.0,1.0,6.0,829.0,5.0,179.3,0.0,1.0,0.0
Reggie Bush,NOR,WR,24.0,14.0,8.0,68.0,47.0,0.0,0.0,0.0,390.0,5.0,70.0,335.0,3.0,163.5,0.0,4.0,2.0
Donovan McNabb,PHI,QB,33.0,14.0,14.0,1.0,1.0,3553.0,22.0,443.0,140.0,2.0,37.0,1.0,0.0,233.22,10.0,10.0,2.0
Michael Turner,ATL,RB,27.0,11.0,11.0,7.0,5.0,0.0,0.0,0.0,871.0,10.0,178.0,35.0,0.0,151.6,0.0,4.0,2.0
Tim Hightower,ARI,RB,23.0,16.0,16.0,80.0,63.0,0.0,0.0,0.0,598.0,8.0,143.0,428.0,0.0,205.6,0.0,5.0,4.0
Jerome Harrison,CLE,RB,26.0,14.0,7.0,50.0,34.0,0.0,0.0,0.0,862.0,5.0,194.0,220.0,2.0,180.2,0.0,2.0,2.0
John Carlson,SEA,TE,25.0,16.0,16.0,83.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0,7.0,150.4,0.0,0.0,0.0
Mike Wallace,PIT,WR,23.0,16.0,4.0,72.0,39.0,0.0,0.0,0.0,48.0,0.0,5.0,756.0,6.0,153.4,0.0,1.0,1.0
Zach Miller,OAK,TE,24.0,15.0,15.0,99.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,3.0,164.5,0.0,0.0,0.0
David Garrard,JAX,QB,31.0,16.0,16.0,0.0,0.0,3597.0,15.0,516.0,323.0,3.0,77.0,0.0,0.0,218.18,10.0,14.0,8.0
Hakeem Nicks,NYG,WR,21.0,14.0,6.0,74.0,47.0,0.0,0.0,0.0,8.0,0.0,2.0,790.0,6.0,162.8,0.0,2.0,0.0
Willis McGahee,BAL,RB,28.0,16.0,1.0,22.0,15.0,0.0,0.0,0.0,544.0,12.0,109.0,85.0,2.0,159.9,0.0,1.0,1.0
Jay Cutler,CHI,QB,26.0,16.0,16.0,0.0,0.0,3666.0,27.0,555.0,173.0,1.0,40.0,0.0,0.0,223.94,26.0,9.0,1.0
Kurt Warner,ARI,QB,38.0,15.0,15.0,0.0,0.0,3753.0,26.0,513.0,10.0,0.0,21.0,0.0,0.0,215.12,14.0,11.0,6.0
Jason Campbell,WAS,QB,28.0,16.0,16.0,0.0,0.0,3618.0,20.0,507.0,236.0,1.0,46.0,0.0,0.0,216.32,15.0,13.0,4.0
Kyle Orton,DEN,QB,27.0,16.0,15.0,0.0,0.0,3802.0,21.0,541.0,71.0,0.0,24.0,0.0,0.0,215.18,12.0,4.0,2.0
Carson Palmer,CIN,QB,30.0,16.0,16.0,0.0,0.0,3094.0,21.0,466.0,93.0,3.0,39.0,0.0,0.0,207.06,13.0,6.0,1.0
Joe Flacco,BAL,QB,24.0,16.0,16.0,0.0,0.0,3613.0,21.0,499.0,56.0,0.0,35.0,0.0,0.0,206.12,12.0,8.0,2.0
Matt Ryan,ATL,QB,24.0,14.0,14.0,0.0,0.0,2916.0,22.0,451.0,49.0,1.0,30.0,0.0,0.0,183.54,14.0,5.0,2.0
Matt Cassel,KAN,QB,27.0,15.0,15.0,1.0,0.0,2924.0,16.0,493.0,189.0,0.0,50.0,0.0,0.0,159.86,16.0,14.0,4.0
Matt Hasselbeck,SEA,QB,34.0,14.0,14.0,0.0,0.0,3029.0,17.0,488.0,119.0,0.0,26.0,0.0,0.0,161.06,17.0,11.0,3.0
Alex Smith,SFO,QB,25.0,11.0,10.0,1.0,1.0,2350.0,18.0,372.0,51.0,0.0,24.0,-6.0,0.0,145.5,12.0,3.0,1.0
Kevin Smith,DET,RB,23.0,13.0,13.0,57.0,41.0,0.0,0.0,0.0,747.0,4.0,217.0,415.0,1.0,183.2,0.0,3.0,2.0
Cadillac Williams,TAM,RB,27.0,16.0,15.0,39.0,28.0,0.0,0.0,0.0,823.0,4.0,211.0,217.0,3.0,174.0,0.0,1.0,0.0
Chad Henne,MIA,QB,24.0,14.0,13.0,0.0,0.0,2878.0,12.0,451.0,32.0,1.0,16.0,0.0,0.0,144.32,14.0,4.0,0.0
Ahmad Bradshaw,NYG,RB,23.0,15.0,1.0,30.0,21.0,0.0,0.0,0.0,778.0,7.0,163.0,207.0,0.0,157.5,0.0,3.0,2.0
Vince Young,TEN,QB,26.0,12.0,10.0,0.0,0.0,1879.0,10.0,259.0,281.0,2.0,55.0,0.0,0.0,137.26,7.0,8.0,2.0
Laurence Maroney,NWE,RB,24.0,15.0,5.0,18.0,14.0,0.0,0.0,0.0,757.0,9.0,194.0,99.0,0.0,147.6,0.0,4.0,3.0
Brandon Jacobs,NYG,RB,27.0,15.0,15.0,31.0,18.0,0.0,0.0,0.0,835.0,5.0,224.0,184.0,1.0,153.9,0.0,2.0,1.0
Mark Sanchez,NYJ,QB,23.0,15.0,15.0,0.0,0.0,2444.0,12.0,364.0,106.0,3.0,36.0,0.0,0.0,128.36,20.0,10.0,3.0
Beanie Wells,ARI,RB,21.0,16.0,0.0,16.0,12.0,0.0,0.0,0.0,793.0,7.0,176.0,143.0,0.0,143.6,0.0,4.0,2.0
Ronnie Brown,MIA,RB,28.0,9.0,9.0,20.0,14.0,22.0,1.0,6.0,648.0,8.0,147.0,98.0,0.0,139.48,0.0,1.0,1.0
Justin Forsett,SEA,RB,24.0,16.0,2.0,57.0,41.0,0.0,0.0,0.0,619.0,4.0,114.0,350.0,1.0,165.9,0.0,4.0,1.0
Steve Slaton,HOU,RB,23.0,11.0,10.0,55.0,44.0,0.0,0.0,0.0,437.0,3.0,131.0,417.0,4.0,161.4,0.0,7.0,5.0
Matthew Stafford,DET,QB,21.0,10.0,10.0,0.0,0.0,2267.0,13.0,377.0,108.0,2.0,20.0,0.0,0.0,123.48,20.0,4.0,1.0
Darren Sproles,SDG,RB,26.0,16.0,2.0,57.0,45.0,0.0,0.0,0.0,343.0,3.0,93.0,497.0,4.0,171.0,0.0,3.0,0.0
LeSean McCoy,PHI,RB,21.0,16.0,4.0,55.0,40.0,0.0,0.0,0.0,637.0,4.0,155.0,308.0,0.0,156.5,0.0,2.0,1.0
Jason Snelling,ATL,RB,26.0,14.0,2.0,39.0,30.0,0.0,0.0,0.0,613.0,4.0,142.0,259.0,1.0,145.2,0.0,2.0,1.0
Julius Jones,SEA,RB,28.0,14.0,14.0,43.0,35.0,0.0,0.0,0.0,663.0,2.0,177.0,232.0,2.0,148.5,0.0,0.0,0.0
Mario Manningham,NYG,WR,23.0,14.0,10.0,99.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,5.0,167.2,0.0,1.0,1.0
Austin Collie,IND,WR,24.0,16.0,5.0,89.0,60.0,0.0,0.0,0.0,1.0,0.0,2.0,676.0,7.0,169.7,0.0,0.0,0.0
T.J. Houshmandzadeh,SEA,WR,32.0,16.0,16.0,135.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,3.0,186.1,0.0,2.0,1.0
Santana Moss,WAS,WR,30.0,16.0,16.0,120.0,70.0,0.0,0.0,0.0,8.0,0.0,2.0,902.0,3.0,177.0,0.0,2.0,1.0
Jerricho Cotchery,NYJ,WR,27.0,14.0,12.0,96.0,57.0,0.0,0.0,0.0,7.0,1.0,2.0,821.0,3.0,163.79999999999995,0.0,1.0,0.0
Chris Chambers,2TM,WR,31.0,16.0,14.0,92.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,5.0,148.0,0.0,0.0,0.0
Lee Evans,BUF,WR,28.0,16.0,16.0,96.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,7.0,147.2,0.0,0.0,0.0
Pierre Garcon,IND,WR,23.0,14.0,13.0,92.0,47.0,0.0,0.0,0.0,10.0,0.0,2.0,765.0,4.0,148.5,0.0,1.0,0.0
Roy Williams,DAL,WR,28.0,15.0,13.0,86.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,7.0,137.6,0.0,1.0,1.0
Jeremy Maclin,PHI,WR,21.0,15.0,13.0,91.0,56.0,0.0,0.0,0.0,-7.0,0.0,2.0,773.0,4.0,156.60000000000005,0.0,0.0,0.0
Nate Burleson,SEA,WR,28.0,13.0,12.0,103.0,63.0,0.0,0.0,0.0,4.0,0.0,2.0,812.0,3.0,158.6,0.0,3.0,2.0
Josh Freeman,TAM,QB,21.0,10.0,9.0,1.0,0.0,1855.0,10.0,290.0,161.0,0.0,30.0,1.0,0.0,92.4,18.0,10.0,1.0
Jermichael Finley,GNB,TE,22.0,13.0,10.0,72.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,5.0,150.6,0.0,1.0,1.0
Felix Jones,DAL,RB,22.0,14.0,1.0,22.0,19.0,0.0,0.0,0.0,685.0,3.0,116.0,119.0,0.0,113.4,0.0,3.0,2.0
Mike Bell,NOR,RB,26.0,13.0,3.0,4.0,4.0,0.0,0.0,0.0,654.0,5.0,172.0,12.0,0.0,96.6,0.0,2.0,2.0
Todd Heap,BAL,TE,29.0,16.0,16.0,75.0,53.0,0.0,0.0,0.0,2.0,0.0,1.0,593.0,6.0,148.5,0.0,1.0,0.0
Patrick Crayton,DAL,WR,30.0,16.0,6.0,67.0,37.0,0.0,0.0,0.0,28.0,0.0,4.0,622.0,5.0,130.0,0.0,4.0,1.0
Steve Breaston,ARI,WR,26.0,15.0,6.0,82.0,55.0,0.0,0.0,0.0,44.0,0.0,2.0,712.0,3.0,146.6,0.0,2.0,1.0
Correll Buckhalter,DEN,RB,31.0,14.0,7.0,38.0,31.0,0.0,0.0,0.0,642.0,1.0,120.0,240.0,0.0,121.2,0.0,3.0,2.0
Braylon Edwards,2TM,WR,26.0,16.0,15.0,95.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,680.0,4.0,135.0,0.0,1.0,1.0
Devery Henderson,NOR,WR,27.0,16.0,11.0,83.0,51.0,0.0,0.0,0.0,13.0,0.0,4.0,804.0,2.0,144.70000000000005,0.0,0.0,0.0
Devin Hester,CHI,WR,27.0,13.0,12.0,91.0,57.0,0.0,0.0,0.0,-1.0,0.0,6.0,757.0,3.0,148.6,0.0,3.0,1.0
Nate Washington,TEN,WR,26.0,16.0,15.0,95.0,47.0,0.0,0.0,0.0,15.0,0.0,2.0,569.0,6.0,141.4,0.0,1.0,0.0
Ryan Fitzpatrick,BUF,QB,27.0,10.0,8.0,0.0,0.0,1422.0,9.0,227.0,141.0,1.0,31.0,0.0,0.0,88.97999999999998,10.0,3.0,2.0
Donnie Avery,STL,WR,25.0,16.0,16.0,97.0,47.0,0.0,0.0,0.0,30.0,0.0,4.0,589.0,5.0,134.9,0.0,2.0,2.0
Davone Bess,MIA,WR,24.0,16.0,2.0,113.0,76.0,0.0,0.0,0.0,11.0,0.0,2.0,758.0,2.0,158.9,0.0,6.0,3.0
Brady Quinn,CLE,QB,25.0,10.0,9.0,1.0,1.0,1339.0,8.0,256.0,98.0,1.0,20.0,18.0,0.0,84.16,7.0,4.0,3.0
Kevin Boss,NYG,TE,25.0,15.0,15.0,69.0,42.0,0.0,0.0,0.0,16.0,0.0,1.0,567.0,5.0,130.29999999999998,0.0,0.0,0.0
Kenny Britt,TEN,WR,21.0,16.0,6.0,75.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,701.0,3.0,128.1,0.0,1.0,1.0
Michael Bush,OAK,RB,25.0,16.0,7.0,19.0,17.0,0.0,0.0,1.0,589.0,3.0,123.0,105.0,0.0,100.4,0.0,2.0,2.0
Fred Davis,WAS,TE,23.0,16.0,10.0,76.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,6.0,134.9,0.0,0.0,0.0
Earl Bennett,CHI,WR,22.0,16.0,15.0,88.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,2.0,137.7,0.0,2.0,0.0
Bernard Berrian,MIN,WR,29.0,16.0,15.0,92.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,4.0,140.8,0.0,0.0,0.0
Jake Delhomme,CAR,QB,34.0,11.0,11.0,0.0,0.0,2015.0,8.0,321.0,60.0,0.0,17.0,0.0,0.0,76.6,18.0,6.0,3.0
Jabar Gaffney,DEN,WR,29.0,16.0,7.0,87.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,2.0,139.2,0.0,0.0,0.0
Chester Taylor,MIN,RB,30.0,16.0,0.0,59.0,44.0,0.0,0.0,0.0,338.0,1.0,94.0,389.0,1.0,128.7,0.0,2.0,0.0
Antonio Bryant,TAM,WR,28.0,13.0,11.0,86.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4.0,123.0,0.0,0.0,0.0
Malcom Floyd,SDG,WR,28.0,16.0,9.0,76.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,1.0,128.6,0.0,0.0,0.0
Dwayne Bowe,KAN,WR,25.0,11.0,9.0,87.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,4.0,129.9,0.0,1.0,0.0
Johnny Knox,CHI,WR,23.0,15.0,0.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,5.0,123.7,0.0,3.0,2.0
Laveranues Coles,CIN,WR,32.0,16.0,13.0,77.0,43.0,0.0,0.0,0.0,10.0,0.0,2.0,514.0,5.0,125.4,0.0,0.0,0.0
Owen Daniels,HOU,TE,27.0,8.0,8.0,58.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,5.0,121.9,0.0,1.0,0.0
Kevin Faulk,NWE,RB,33.0,15.0,7.0,53.0,37.0,0.0,0.0,0.0,335.0,2.0,62.0,301.0,1.0,116.6,0.0,1.0,1.0
Jacoby Jones,HOU,WR,25.0,14.0,1.0,40.0,27.0,0.0,0.0,0.0,22.0,0.0,3.0,437.0,6.0,108.9,0.0,2.0,0.0
Mohamed Massaquoi,CLE,WR,23.0,16.0,11.0,95.0,34.0,0.0,0.0,0.0,-3.0,0.0,1.0,624.0,3.0,112.1,0.0,1.0,1.0
Ryan Moats,HOU,RB,27.0,14.0,2.0,15.0,13.0,0.0,0.0,0.0,390.0,4.0,101.0,106.0,1.0,90.6,0.0,3.0,1.0
Jason Avant,PHI,WR,26.0,16.0,9.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,3.0,117.7,0.0,1.0,0.0
Louis Murphy,OAK,WR,22.0,16.0,9.0,96.0,34.0,0.0,0.0,0.0,31.0,0.0,6.0,521.0,4.0,113.2,0.0,0.0,0.0
Justin Fargas,OAK,RB,29.0,12.0,4.0,21.0,17.0,0.0,0.0,0.0,491.0,3.0,129.0,113.0,0.0,95.4,0.0,1.0,0.0
Brian Hartline,MIA,WR,23.0,16.0,2.0,56.0,31.0,0.0,0.0,0.0,29.0,1.0,4.0,506.0,3.0,108.5,0.0,0.0,0.0
Josh Morgan,SFO,WR,24.0,16.0,15.0,80.0,52.0,0.0,0.0,0.0,61.0,0.0,5.0,527.0,3.0,128.8,0.0,0.0,0.0
Kevin Walter,HOU,WR,28.0,14.0,14.0,70.0,53.0,0.0,0.0,0.0,26.0,0.0,4.0,611.0,2.0,128.7,0.0,0.0,0.0
Michael Crabtree,SFO,WR,22.0,11.0,11.0,86.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,2.0,120.5,0.0,1.0,1.0
Marshawn Lynch,BUF,RB,23.0,13.0,6.0,37.0,28.0,0.0,0.0,0.0,450.0,2.0,120.0,179.0,0.0,100.9,0.0,3.0,1.0
Jeremy Shockey,NOR,TE,29.0,13.0,12.0,67.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,569.0,3.0,122.9,0.0,0.0,0.0
James Jones,GNB,WR,25.0,16.0,3.0,62.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,5.0,106.0,0.0,0.0,0.0
Derrick Ward,TAM,RB,29.0,14.0,1.0,24.0,20.0,0.0,0.0,0.0,409.0,1.0,114.0,150.0,2.0,93.9,0.0,0.0,0.0
Maurice Morris,DET,RB,30.0,14.0,3.0,38.0,26.0,0.0,0.0,0.0,384.0,2.0,93.0,210.0,0.0,97.4,0.0,1.0,0.0
Torry Holt,JAX,WR,33.0,15.0,12.0,103.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,121.2,0.0,1.0,1.0
