Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Troy Drayton,RAM,TE,24.0,16.0,16.0,47.0,32.0,0.0,0.0,0.0,4.0,0.0,1.0,276.0,6.0,96.0,0.0,0.0,0.0
Vincent Brisby,NWE,WR,23.0,14.0,11.0,122.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,5.0,176.4,0.0,1.0,1.0
Jeff Graham,CHI,WR,25.0,16.0,15.0,100.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,944.0,4.0,186.4,0.0,1.0,0.0
Haywood Jeffires,HOU,WR,30.0,16.0,16.0,122.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,6.0,182.3,0.0,0.0,0.0
Howard Cross,NYG,TE,27.0,16.0,16.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,4.0,91.4,0.0,0.0,0.0
Mike Sherrard,NYG,WR,31.0,16.0,14.0,102.0,53.0,0.0,0.0,0.0,-10.0,0.0,1.0,825.0,6.0,170.5,0.0,0.0,0.0
Jay Novacek,DAL,TE,32.0,16.0,14.0,65.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,2.0,106.5,0.0,0.0,0.0
Quinn Early,NOR,WR,29.0,16.0,13.0,125.0,82.0,0.0,0.0,0.0,10.0,0.0,2.0,894.0,4.0,196.4,0.0,0.0,0.0
Willie Davis,KAN,WR,27.0,14.0,13.0,97.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,822.0,5.0,161.2,0.0,1.0,1.0
Michael Timpson,NWE,WR,27.0,15.0,14.0,125.0,74.0,0.0,0.0,0.0,14.0,0.0,2.0,941.0,3.0,187.5,0.0,0.0,0.0
Jarrod Bunch,RAI,0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony McGee,CIN,TE,23.0,16.0,16.0,70.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,1.0,95.2,0.0,0.0,0.0
Brett Perriman,DET,WR,29.0,16.0,14.0,110.0,56.0,0.0,0.0,1.0,86.0,0.0,9.0,761.0,4.0,162.7,0.0,1.0,1.0
Joe Montana,KAN,QB,38.0,14.0,14.0,0.0,0.0,3283.0,16.0,493.0,17.0,0.0,18.0,0.0,0.0,169.01999999999995,9.0,7.0,5.0
Stan Humphries,SDG,QB,29.0,15.0,15.0,0.0,0.0,3209.0,17.0,453.0,19.0,0.0,19.0,0.0,0.0,170.26000000000005,12.0,6.0,2.0
Craig Erickson,TAM,QB,25.0,15.0,15.0,0.0,0.0,2919.0,16.0,399.0,68.0,1.0,26.0,0.0,0.0,169.56,10.0,6.0,2.0
Boomer Esiason,NYJ,QB,33.0,15.0,14.0,0.0,0.0,2782.0,17.0,440.0,59.0,0.0,28.0,0.0,0.0,153.18,13.0,11.0,3.0
Jeff Blake,CIN,QB,24.0,10.0,9.0,0.0,0.0,2154.0,14.0,306.0,204.0,1.0,37.0,0.0,0.0,140.56,9.0,6.0,5.0
Dave Brown,NYG,QB,24.0,15.0,15.0,0.0,0.0,2536.0,12.0,350.0,196.0,2.0,60.0,0.0,0.0,139.04,16.0,11.0,5.0
Troy Aikman,DAL,QB,28.0,14.0,14.0,0.0,0.0,2676.0,13.0,361.0,62.0,1.0,30.0,0.0,0.0,141.24,12.0,2.0,3.0
Vinny Testaverde,CLE,QB,31.0,14.0,13.0,0.0,0.0,2575.0,16.0,376.0,37.0,2.0,21.0,0.0,0.0,142.7,18.0,3.0,2.0
Neil O'Donnell,PIT,QB,28.0,14.0,14.0,0.0,0.0,2443.0,13.0,370.0,80.0,1.0,31.0,0.0,0.0,141.72,9.0,4.0,2.0
Rick Mirer,SEA,QB,24.0,13.0,13.0,0.0,0.0,2151.0,11.0,381.0,153.0,0.0,34.0,0.0,0.0,129.34000000000003,7.0,2.0,1.0
Chris Miller,RAM,QB,29.0,13.0,10.0,0.0,0.0,2104.0,16.0,317.0,100.0,0.0,20.0,0.0,0.0,126.16,14.0,7.0,2.0
Barry Foster,PIT,RB,26.0,11.0,10.0,28.0,20.0,0.0,0.0,0.0,851.0,5.0,216.0,124.0,0.0,147.5,0.0,0.0,0.0
Marion Butts,NWE,RB,28.0,16.0,15.0,14.0,9.0,0.0,0.0,0.0,703.0,8.0,243.0,54.0,0.0,132.7,0.0,1.0,0.0
Dave Krieg,DET,QB,36.0,14.0,7.0,0.0,0.0,1629.0,14.0,212.0,35.0,0.0,23.0,0.0,0.0,116.66,3.0,4.0,1.0
Leroy Thompson,NWE,RB,25.0,16.0,1.0,86.0,65.0,0.0,0.0,0.0,312.0,2.0,102.0,465.0,5.0,182.7,0.0,2.0,1.0
Lorenzo White,HOU,RB,28.0,15.0,8.0,42.0,21.0,0.0,0.0,0.0,757.0,3.0,191.0,188.0,1.0,135.5,0.0,2.0,2.0
Ricky Ervins,WAS,RB,26.0,16.0,10.0,67.0,51.0,0.0,0.0,0.0,650.0,3.0,185.0,293.0,1.0,167.3,0.0,1.0,1.0
Derek Brown,NOR,RB,23.0,16.0,9.0,57.0,44.0,0.0,0.0,0.0,489.0,3.0,146.0,428.0,1.0,153.7,0.0,4.0,3.0
Gary Brown,HOU,RB,25.0,12.0,8.0,32.0,18.0,0.0,0.0,0.0,648.0,4.0,169.0,194.0,1.0,120.2,0.0,6.0,6.0
Ronald Moore,ARI,RB,24.0,16.0,16.0,11.0,8.0,0.0,0.0,1.0,780.0,4.0,232.0,52.0,1.0,119.2,0.0,2.0,1.0
Steve Walsh,CHI,QB,28.0,12.0,11.0,0.0,0.0,2078.0,10.0,343.0,4.0,1.0,30.0,0.0,0.0,107.52,8.0,7.0,3.0
Reggie Cobb,GNB,RB,26.0,16.0,13.0,51.0,35.0,0.0,0.0,0.0,579.0,3.0,153.0,299.0,1.0,144.8,0.0,1.0,1.0
Eric Metcalf,CLE,RB,26.0,16.0,8.0,85.0,47.0,0.0,0.0,1.0,329.0,2.0,93.0,436.0,3.0,143.5,0.0,6.0,5.0
Desmond Howard,WAS,WR,24.0,16.0,15.0,103.0,40.0,0.0,0.0,0.0,4.0,0.0,1.0,727.0,5.0,143.1,0.0,0.0,0.0
Sean Dawkins,IND,WR,23.0,16.0,16.0,99.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,5.0,153.2,0.0,1.0,1.0
Jim Harbaugh,IND,QB,31.0,12.0,9.0,0.0,0.0,1440.0,9.0,202.0,223.0,0.0,39.0,0.0,0.0,101.9,6.0,1.0,1.0
Torrance Small,NOR,WR,24.0,16.0,0.0,74.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,5.0,150.9,0.0,0.0,0.0
Mark Seay,SDG,WR,27.0,16.0,14.0,108.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,6.0,158.5,0.0,0.0,0.0
Charles Wilson,TAM,WR,26.0,14.0,7.0,62.0,31.0,0.0,0.0,0.0,15.0,0.0,2.0,652.0,6.0,133.7,0.0,0.0,0.0
Derrick Alexander,CLE,WR,23.0,14.0,12.0,82.0,48.0,0.0,0.0,0.0,38.0,0.0,4.0,828.0,2.0,146.60000000000005,0.0,2.0,0.0
Mario Bates,NOR,RB,21.0,11.0,7.0,9.0,8.0,0.0,0.0,0.0,579.0,6.0,151.0,62.0,0.0,106.1,0.0,3.0,1.0
Calvin Williams,PHI,WR,27.0,16.0,14.0,111.0,58.0,0.0,0.0,0.0,11.0,0.0,2.0,813.0,3.0,158.4,0.0,0.0,0.0
Glyn Milburn,DEN,RB,23.0,16.0,3.0,106.0,77.0,0.0,0.0,0.0,201.0,1.0,58.0,549.0,3.0,168.0,0.0,4.0,4.0
Webster Slaughter,HOU,WR,30.0,16.0,12.0,127.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,846.0,2.0,160.6,0.0,2.0,2.0
Ricky Proehl,ARI,WR,26.0,16.0,16.0,105.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,5.0,146.1,0.0,2.0,0.0
Heath Shuler,WAS,QB,23.0,11.0,8.0,0.0,0.0,1658.0,10.0,265.0,103.0,0.0,26.0,0.0,0.0,88.61999999999998,12.0,3.0,2.0
Floyd Turner,IND,WR,28.0,16.0,16.0,87.0,52.0,0.0,0.0,0.0,-3.0,0.0,3.0,593.0,6.0,145.0,0.0,1.0,1.0
Kimble Anders,KAN,RB,28.0,16.0,13.0,93.0,67.0,0.0,0.0,0.0,231.0,2.0,62.0,525.0,1.0,160.6,0.0,1.0,0.0
Bucky Richardson,HOU,QB,25.0,7.0,4.0,0.0,0.0,1202.0,6.0,181.0,217.0,1.0,30.0,0.0,0.0,69.78,6.0,7.0,9.0
J.J. Birden,KAN,WR,29.0,13.0,13.0,91.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,4.0,135.7,0.0,1.0,0.0
Keith Byars,MIA,RB,31.0,9.0,9.0,65.0,49.0,0.0,0.0,0.0,64.0,2.0,19.0,418.0,5.0,139.2,0.0,0.0,0.0
Chris Chandler,RAM,QB,29.0,12.0,6.0,0.0,0.0,1352.0,7.0,176.0,61.0,1.0,18.0,0.0,0.0,86.17999999999998,2.0,3.0,2.0
Robert Brooks,GNB,WR,24.0,16.0,16.0,92.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,648.0,4.0,138.8,0.0,4.0,4.0
Ronnie Harmon,SDG,RB,30.0,16.0,0.0,89.0,58.0,0.0,0.0,0.0,94.0,1.0,25.0,615.0,1.0,140.9,0.0,0.0,0.0
John Williams,PIT,RB,30.0,15.0,12.0,68.0,51.0,0.0,0.0,0.0,317.0,1.0,68.0,378.0,2.0,138.5,0.0,0.0,0.0
Bert Emanuel,ATL,WR,24.0,16.0,16.0,96.0,46.0,0.0,0.0,1.0,4.0,0.0,2.0,649.0,4.0,133.3,1.0,0.0,0.0
Mark Ingram,MIA,WR,29.0,15.0,13.0,82.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,6.0,130.6,0.0,1.0,0.0
Chris Calloway,NYG,WR,26.0,16.0,14.0,85.0,43.0,0.0,0.0,0.0,77.0,0.0,8.0,666.0,2.0,127.29999999999998,0.0,1.0,1.0
Derrick Fenner,CIN,RB,27.0,16.0,13.0,50.0,36.0,0.0,0.0,0.0,468.0,1.0,141.0,276.0,1.0,116.4,0.0,6.0,3.0
Jessie Hester,RAM,WR,31.0,16.0,15.0,81.0,45.0,0.0,0.0,0.0,28.0,0.0,2.0,644.0,3.0,128.20000000000002,0.0,1.0,1.0
Shawn Jefferson,SDG,WR,25.0,16.0,16.0,87.0,43.0,0.0,0.0,0.0,40.0,0.0,3.0,627.0,3.0,127.7,0.0,0.0,0.0
Scott Mitchell,DET,QB,26.0,9.0,9.0,0.0,0.0,1456.0,10.0,246.0,24.0,1.0,15.0,0.0,0.0,78.64000000000001,11.0,8.0,3.0
Rocket Ismail,RAI,WR,25.0,16.0,0.0,64.0,34.0,0.0,0.0,0.0,31.0,0.0,4.0,513.0,5.0,118.4,0.0,0.0,0.0
Mark Carrier,CLE,WR,29.0,16.0,6.0,70.0,29.0,0.0,0.0,0.0,14.0,1.0,1.0,452.0,5.0,109.6,0.0,1.0,1.0
Gary Clark,ARI,WR,32.0,15.0,2.0,103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,1.0,133.1,0.0,0.0,0.0
John Taylor,SFO,WR,32.0,15.0,15.0,64.0,41.0,0.0,0.0,0.0,-2.0,0.0,2.0,531.0,5.0,121.9,0.0,1.0,1.0
William Floyd,SFO,RB,22.0,16.0,11.0,26.0,19.0,0.0,0.0,0.0,305.0,6.0,87.0,145.0,0.0,100.0,0.0,0.0,0.0
Billy Joe Tolliver,HOU,QB,28.0,10.0,7.0,0.0,0.0,1287.0,6.0,240.0,37.0,2.0,12.0,0.0,0.0,77.17999999999998,7.0,7.0,0.0
Yancey Thigpen,PIT,WR,25.0,15.0,6.0,69.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,4.0,114.6,0.0,0.0,0.0
Don Beebe,BUF,WR,30.0,13.0,11.0,74.0,40.0,0.0,0.0,0.0,11.0,0.0,2.0,527.0,4.0,111.8,0.0,3.0,3.0
Curtis Conway,CHI,WR,23.0,13.0,12.0,70.0,39.0,23.0,1.0,1.0,31.0,0.0,6.0,546.0,2.0,109.62,0.0,2.0,2.0
Steve Broussard,CIN,RB,27.0,13.0,3.0,48.0,34.0,0.0,0.0,1.0,403.0,2.0,94.0,218.0,0.0,98.1,0.0,5.0,5.0
Raymont Harris,CHI,RB,24.0,16.0,11.0,56.0,39.0,0.0,0.0,0.0,464.0,1.0,123.0,236.0,0.0,115.0,0.0,1.0,0.0
Charles Johnson,PIT,WR,22.0,16.0,9.0,66.0,38.0,0.0,0.0,0.0,-1.0,0.0,4.0,577.0,3.0,109.6,0.0,2.0,2.0
Art Monk,NYJ,WR,37.0,16.0,15.0,65.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,3.0,122.1,0.0,0.0,0.0
Kevin Turner,NWE,RB,25.0,16.0,9.0,74.0,52.0,0.0,0.0,0.0,111.0,1.0,36.0,471.0,2.0,124.2,0.0,4.0,2.0
John Friesz,WAS,QB,27.0,16.0,4.0,0.0,0.0,1266.0,10.0,180.0,1.0,0.0,1.0,0.0,0.0,70.74,9.0,2.0,1.0
Steve Beuerlein,ARI,QB,29.0,9.0,7.0,0.0,0.0,1545.0,5.0,255.0,39.0,1.0,22.0,0.0,0.0,69.7,9.0,8.0,2.0
Courtney Hawkins,TAM,WR,25.0,13.0,12.0,72.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,5.0,110.8,0.0,0.0,0.0
Kelvin Martin,SEA,WR,29.0,16.0,15.0,135.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,681.0,1.0,126.1,0.0,2.0,2.0
Lawrence Dawsey,TAM,WR,27.0,10.0,5.0,76.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,1.0,119.3,0.0,0.0,0.0
Greg Hill,KAN,RB,22.0,16.0,1.0,22.0,16.0,0.0,0.0,0.0,574.0,1.0,141.0,92.0,0.0,86.6,0.0,1.0,1.0
James Joseph,PHI,RB,27.0,14.0,5.0,59.0,43.0,0.0,0.0,0.0,203.0,1.0,60.0,344.0,2.0,115.7,0.0,1.0,0.0
Don Majkowski,IND,QB,30.0,9.0,6.0,0.0,0.0,1010.0,6.0,152.0,34.0,3.0,24.0,0.0,0.0,63.80000000000001,7.0,5.0,4.0
Roosevelt Potts,IND,RB,23.0,16.0,15.0,42.0,26.0,0.0,0.0,0.0,336.0,1.0,77.0,251.0,1.0,92.7,0.0,5.0,2.0
Daryl Johnston,DAL,RB,28.0,16.0,16.0,60.0,44.0,0.0,0.0,0.0,138.0,2.0,40.0,325.0,2.0,110.3,0.0,2.0,2.0
O.J. McDuffie,MIA,WR,25.0,15.0,3.0,57.0,37.0,0.0,0.0,0.0,32.0,0.0,5.0,488.0,3.0,107.0,0.0,3.0,0.0
Lake Dawson,KAN,WR,22.0,12.0,6.0,68.0,37.0,0.0,0.0,0.0,24.0,0.0,3.0,537.0,2.0,103.1,0.0,1.0,1.0
Jay Schroeder,ARI,QB,33.0,9.0,8.0,0.0,0.0,1510.0,4.0,238.0,59.0,0.0,16.0,0.0,0.0,62.30000000000001,7.0,5.0,3.0
David Klingler,CIN,QB,25.0,10.0,7.0,1.0,1.0,1327.0,6.0,231.0,85.0,0.0,17.0,-6.0,0.0,55.97999999999999,9.0,7.0,6.0
Ricky Sanders,ATL,WR,34.0,14.0,12.0,103.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,1.0,132.9,0.0,0.0,0.0
Charlie Garner,PHI,RB,22.0,10.0,8.0,12.0,8.0,0.0,0.0,0.0,399.0,3.0,109.0,74.0,0.0,69.3,0.0,3.0,2.0
Erik Kramer,CHI,QB,30.0,6.0,5.0,0.0,0.0,1129.0,8.0,158.0,-2.0,0.0,6.0,0.0,0.0,58.96,8.0,3.0,1.0
Todd Kinchen,RAM,WR,25.0,13.0,0.0,33.0,23.0,0.0,0.0,0.0,44.0,1.0,1.0,352.0,3.0,76.60000000000002,0.0,5.0,5.0
Anthony Morgan,GNB,WR,27.0,16.0,0.0,43.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,4.0,89.7,0.0,1.0,1.0
Harold Green,CIN,RB,26.0,14.0,11.0,41.0,27.0,0.0,0.0,0.0,223.0,1.0,76.0,267.0,1.0,86.0,0.0,1.0,1.0
Brian Mitchell,WAS,RB,26.0,16.0,7.0,53.0,26.0,0.0,0.0,1.0,311.0,0.0,78.0,236.0,1.0,76.7,1.0,4.0,4.0
