Player,Tm,Pos,Age,G,GS,Tgt,Rec,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Int,Fumbles,FumblesLost
Amani Toomer,NYG,WR,28.0,16.0,16.0,134.0,82.0,0.0,0.0,0.0,2.0,0.0,1.0,1343.0,8.0,264.5,0.0,0.0,0.0
Daunte Culpepper,MIN,QB,25.0,16.0,16.0,0.0,0.0,3853.0,18.0,549.0,609.0,10.0,106.0,0.0,0.0,283.02,23.0,23.0,9.0
Corey Dillon,CIN,RB,28.0,16.0,16.0,61.0,43.0,0.0,0.0,0.0,1311.0,7.0,314.0,298.0,0.0,241.9,0.0,5.0,2.0
Michael Bennett,MIN,RB,24.0,16.0,16.0,41.0,37.0,0.0,0.0,0.0,1296.0,5.0,255.0,351.0,1.0,231.7,0.0,4.0,3.0
Tony Gonzalez,KAN,TE,26.0,16.0,16.0,99.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,773.0,7.0,182.3,0.0,0.0,0.0
Peerless Price,BUF,WR,26.0,16.0,16.0,148.0,94.0,0.0,0.0,0.0,-13.0,0.0,3.0,1252.0,9.0,269.9,0.0,2.0,1.0
Marcel Shipp,ARI,WR,24.0,15.0,6.0,49.0,38.0,0.0,0.0,0.0,834.0,6.0,188.0,413.0,3.0,208.7,0.0,4.0,4.0
Plaxico Burress,PIT,WR,25.0,16.0,15.0,144.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.0,7.0,250.5,0.0,2.0,1.0
Joe Horn,NOR,WR,30.0,16.0,16.0,149.0,88.0,0.0,0.0,0.0,2.0,0.0,1.0,1312.0,7.0,261.4,0.0,1.0,0.0
Curtis Martin,NYJ,RB,29.0,16.0,16.0,56.0,49.0,0.0,0.0,0.0,1094.0,7.0,261.0,362.0,0.0,236.6,0.0,0.0,0.0
Donald Driver,GNB,WR,27.0,16.0,16.0,113.0,70.0,0.0,0.0,0.0,70.0,0.0,8.0,1064.0,9.0,235.4,0.0,1.0,1.0
Peyton Manning,IND,QB,26.0,16.0,16.0,0.0,0.0,4200.0,27.0,591.0,148.0,2.0,38.0,0.0,0.0,260.8,19.0,6.0,2.0
Jerry Rice,OAK,WR,40.0,16.0,16.0,150.0,92.0,0.0,0.0,0.0,20.0,0.0,3.0,1211.0,7.0,255.1,0.0,1.0,1.0
Garrison Hearst,SFO,RB,31.0,16.0,16.0,69.0,48.0,0.0,0.0,0.0,972.0,8.0,215.0,317.0,1.0,224.9,0.0,4.0,3.0
Laveranues Coles,NYJ,WR,25.0,16.0,16.0,134.0,89.0,0.0,0.0,0.0,39.0,0.0,6.0,1264.0,5.0,249.3,0.0,1.0,0.0
Warrick Dunn,ATL,RB,27.0,15.0,14.0,66.0,50.0,0.0,0.0,0.0,927.0,7.0,230.0,377.0,2.0,228.4,0.0,4.0,3.0
Marty Booker,CHI,WR,26.0,16.0,16.0,168.0,97.0,44.0,1.0,5.0,0.0,0.0,0.0,1189.0,6.0,257.66,0.0,0.0,0.0
Jeff Garcia,SFO,QB,32.0,16.0,16.0,0.0,0.0,3344.0,21.0,528.0,353.0,3.0,73.0,0.0,0.0,247.06,10.0,2.0,2.0
Koren Robinson,SEA,WR,22.0,16.0,16.0,141.0,78.0,0.0,0.0,0.0,56.0,0.0,8.0,1240.0,5.0,237.6,0.0,2.0,0.0
Jeremy Shockey,NYG,TE,22.0,15.0,14.0,128.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,894.0,2.0,171.4,0.0,3.0,2.0
Trent Green,KAN,QB,32.0,16.0,16.0,0.0,0.0,3690.0,26.0,470.0,225.0,1.0,31.0,0.0,0.0,254.1,13.0,1.0,0.0
Torry Holt,STL,WR,26.0,16.0,11.0,160.0,91.0,0.0,0.0,0.0,18.0,0.0,2.0,1302.0,4.0,245.0,0.0,1.0,1.0
Aaron Brooks,NOR,QB,26.0,16.0,16.0,0.0,0.0,3572.0,27.0,528.0,253.0,2.0,62.0,0.0,0.0,248.18,15.0,11.0,5.0
James Stewart,DET,RB,31.0,14.0,9.0,70.0,46.0,0.0,0.0,1.0,1021.0,4.0,231.0,333.0,2.0,217.4,0.0,0.0,0.0
Antowain Smith,NWE,RB,30.0,16.0,15.0,42.0,31.0,0.0,0.0,0.0,982.0,6.0,252.0,243.0,2.0,199.5,0.0,2.0,1.0
Bubba Franks,GNB,TE,24.0,16.0,15.0,71.0,54.0,31.0,1.0,1.0,0.0,0.0,0.0,442.0,7.0,145.44,0.0,0.0,0.0
Drew Bledsoe,BUF,QB,30.0,16.0,16.0,0.0,0.0,4359.0,24.0,610.0,67.0,2.0,27.0,0.0,0.0,251.06,15.0,11.0,4.0
Isaac Bruce,STL,WR,30.0,16.0,16.0,130.0,79.0,0.0,0.0,0.0,18.0,0.0,3.0,1075.0,7.0,226.3,0.0,2.0,2.0
Steve McNair,TEN,QB,29.0,16.0,16.0,0.0,0.0,3387.0,22.0,492.0,440.0,3.0,82.0,0.0,0.0,251.48,15.0,9.0,2.0
Rod Gardner,WAS,WR,25.0,16.0,15.0,141.0,71.0,0.0,0.0,1.0,1.0,0.0,1.0,1006.0,8.0,219.7,0.0,1.0,0.0
Jimmy Smith,JAX,WR,33.0,16.0,16.0,137.0,80.0,0.0,0.0,0.0,2.0,0.0,1.0,1027.0,7.0,224.9,0.0,0.0,0.0
Chad Johnson,CIN,WR,24.0,16.0,14.0,137.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,5.0,215.6,0.0,0.0,0.0
Tom Brady,NWE,QB,25.0,16.0,16.0,0.0,0.0,3764.0,28.0,601.0,110.0,1.0,42.0,0.0,0.0,241.56,14.0,11.0,5.0
Shannon Sharpe,DEN,TE,34.0,13.0,13.0,88.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,3.0,147.6,0.0,0.0,0.0
Marcus Pollard,IND,TE,30.0,15.0,15.0,69.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,6.0,124.8,0.0,1.0,1.0
Keyshawn Johnson,TAM,WR,30.0,16.0,16.0,142.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,5.0,214.8,0.0,0.0,0.0
Billy Miller,HOU,TE,25.0,16.0,7.0,80.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,3.0,130.3,0.0,0.0,0.0
Quincy Morgan,CLE,WR,25.0,16.0,16.0,97.0,56.0,0.0,0.0,0.0,7.0,0.0,3.0,964.0,7.0,191.1,0.0,2.0,2.0
Alge Crumpler,ATL,TE,25.0,16.0,9.0,58.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,5.0,111.5,0.0,0.0,0.0
Travis Taylor,BAL,WR,24.0,16.0,15.0,118.0,61.0,0.0,0.0,0.0,105.0,0.0,11.0,869.0,6.0,194.4,0.0,0.0,0.0
Rod Smith,DEN,WR,32.0,16.0,16.0,147.0,89.0,0.0,0.0,1.0,9.0,0.0,6.0,1027.0,5.0,220.6,0.0,1.0,1.0
Curtis Conway,SDG,WR,31.0,13.0,13.0,94.0,57.0,0.0,0.0,0.0,53.0,2.0,7.0,852.0,5.0,185.5,0.0,2.0,2.0
Randy McMichael,MIA,TE,23.0,16.0,16.0,68.0,39.0,0.0,0.0,0.0,8.0,0.0,1.0,485.0,4.0,110.3,0.0,1.0,1.0
Edgerrin James,IND,RB,24.0,14.0,14.0,80.0,61.0,0.0,0.0,0.0,989.0,2.0,277.0,354.0,1.0,209.3,0.0,4.0,2.0
Derrick Mason,TEN,WR,28.0,14.0,14.0,125.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,5.0,208.2,0.0,2.0,1.0
Donovan McNabb,PHI,QB,26.0,10.0,10.0,1.0,0.0,2289.0,17.0,361.0,460.0,6.0,63.0,0.0,0.0,219.56,6.0,6.0,5.0
Kyle Brady,JAX,TE,30.0,16.0,16.0,67.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,4.0,113.1,0.0,0.0,0.0
Joey Galloway,DAL,WR,31.0,16.0,16.0,120.0,61.0,0.0,0.0,0.0,31.0,0.0,4.0,908.0,6.0,188.9,0.0,2.0,1.0
Christian Fauria,NWE,TE,31.0,16.0,13.0,40.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,7.0,94.3,0.0,0.0,0.0
Jerry Porter,OAK,WR,24.0,16.0,14.0,70.0,51.0,0.0,0.0,0.0,6.0,0.0,4.0,688.0,9.0,174.4,0.0,0.0,0.0
James Thrash,PHI,WR,27.0,16.0,16.0,107.0,52.0,0.0,0.0,0.0,126.0,2.0,18.0,635.0,6.0,174.1,0.0,1.0,1.0
Wayne Chrebet,NYJ,WR,29.0,15.0,15.0,80.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,9.0,170.1,0.0,2.0,2.0
Stephen Davis,WAS,RB,28.0,12.0,12.0,33.0,23.0,0.0,0.0,0.0,820.0,7.0,207.0,142.0,1.0,159.2,0.0,4.0,4.0
Tony Carter,GNB,0,30.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harold Morrow,MIN,0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Favre,GNB,QB,33.0,16.0,16.0,0.0,0.0,3658.0,27.0,551.0,73.0,0.0,25.0,0.0,0.0,221.62,16.0,10.0,4.0
Chad Pennington,NYJ,QB,26.0,15.0,12.0,0.0,0.0,3120.0,22.0,399.0,49.0,2.0,29.0,0.0,0.0,215.7,6.0,2.0,1.0
Kerry Collins,NYG,QB,30.0,16.0,16.0,0.0,0.0,4073.0,19.0,545.0,-3.0,0.0,44.0,0.0,0.0,208.62,14.0,8.0,1.0
Brad Johnson,TAM,QB,34.0,13.0,13.0,0.0,0.0,3049.0,22.0,451.0,30.0,0.0,13.0,0.0,0.0,196.96,6.0,8.0,2.0
Drew Brees,SDG,QB,23.0,16.0,16.0,0.0,0.0,3284.0,17.0,526.0,130.0,1.0,38.0,0.0,0.0,186.36,16.0,2.0,0.0
Mark Brunell,JAX,QB,32.0,15.0,15.0,0.0,0.0,2788.0,17.0,416.0,207.0,0.0,43.0,0.0,0.0,184.22,7.0,5.0,1.0
Matt Hasselbeck,SEA,QB,27.0,16.0,10.0,0.0,0.0,3075.0,15.0,419.0,202.0,1.0,40.0,0.0,0.0,181.2,10.0,5.0,4.0
Jake Plummer,ARI,QB,28.0,16.0,16.0,1.0,1.0,2972.0,18.0,530.0,283.0,2.0,46.0,2.0,0.0,180.38,20.0,13.0,6.0
Jon Kitna,CIN,QB,30.0,14.0,12.0,0.0,0.0,3178.0,16.0,473.0,57.0,4.0,24.0,0.0,0.0,176.82,16.0,10.0,6.0
Brian Griese,DEN,QB,27.0,13.0,13.0,0.0,0.0,3214.0,15.0,436.0,107.0,1.0,37.0,0.0,0.0,175.26,15.0,2.0,0.0
Tommy Maddox,PIT,QB,31.0,15.0,11.0,2.0,0.0,2836.0,20.0,377.0,43.0,0.0,19.0,0.0,0.0,159.74,16.0,8.0,3.0
Tim Couch,CLE,QB,25.0,14.0,14.0,0.0,0.0,2842.0,18.0,443.0,77.0,0.0,23.0,0.0,0.0,153.38,18.0,6.0,2.0
Jay Fiedler,MIA,QB,31.0,11.0,10.0,0.0,0.0,2024.0,14.0,292.0,99.0,3.0,28.0,0.0,0.0,144.86,9.0,3.0,1.0
David Carr,HOU,QB,23.0,16.0,16.0,0.0,0.0,2592.0,9.0,444.0,282.0,3.0,59.0,0.0,0.0,141.88,15.0,21.0,7.0
Emmitt Smith,DAL,RB,33.0,16.0,16.0,24.0,16.0,0.0,0.0,0.0,975.0,5.0,254.0,89.0,0.0,150.4,0.0,3.0,1.0
William Green,CLE,RB,23.0,16.0,10.0,27.0,16.0,0.0,0.0,0.0,887.0,6.0,243.0,113.0,0.0,148.0,0.0,4.0,2.0
Moe Williams,MIN,RB,28.0,16.0,0.0,43.0,27.0,0.0,0.0,0.0,414.0,11.0,84.0,251.0,0.0,159.5,0.0,1.0,0.0
Amos Zereoue,PIT,RB,26.0,16.0,5.0,53.0,42.0,0.0,0.0,0.0,762.0,4.0,193.0,341.0,0.0,172.3,0.0,2.0,2.0
Lamar Smith,CAR,RB,32.0,11.0,11.0,26.0,20.0,0.0,0.0,0.0,737.0,7.0,209.0,167.0,0.0,148.4,0.0,2.0,2.0
Rodney Peete,CAR,QB,36.0,14.0,14.0,0.0,0.0,2630.0,15.0,381.0,14.0,0.0,22.0,0.0,0.0,124.6,14.0,10.0,7.0
Jerome Bettis,PIT,RB,30.0,13.0,11.0,9.0,7.0,0.0,0.0,0.0,666.0,9.0,187.0,57.0,0.0,131.3,0.0,1.0,1.0
Jeff Blake,BAL,QB,32.0,11.0,10.0,0.0,0.0,2084.0,13.0,295.0,106.0,1.0,39.0,0.0,0.0,119.96,11.0,8.0,5.0
Michael Pittman,TAM,RB,27.0,16.0,15.0,86.0,59.0,0.0,0.0,0.0,718.0,1.0,204.0,477.0,0.0,182.5,0.0,3.0,1.0
Marc Bulger,STL,QB,25.0,7.0,7.0,1.0,1.0,1826.0,14.0,214.0,-13.0,1.0,12.0,3.0,0.0,121.04000000000002,6.0,2.0,1.0
Dennis Northcutt,CLE,WR,25.0,13.0,0.0,50.0,38.0,0.0,0.0,0.0,104.0,1.0,8.0,601.0,5.0,142.5,0.0,2.0,1.0
Anthony Thomas,CHI,RB,25.0,12.0,12.0,41.0,24.0,0.0,0.0,0.0,721.0,6.0,214.0,163.0,0.0,142.39999999999995,0.0,5.0,3.0
Brian Finneran,ATL,WR,26.0,16.0,16.0,102.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,6.0,173.8,0.0,2.0,1.0
Todd Pinkston,PHI,WR,25.0,15.0,15.0,113.0,60.0,0.0,0.0,0.0,-15.0,0.0,1.0,798.0,7.0,180.3,0.0,2.0,0.0
Mike Alstott,TAM,RB,29.0,16.0,9.0,48.0,35.0,0.0,0.0,0.0,548.0,5.0,146.0,242.0,2.0,152.0,0.0,4.0,2.0
David Patten,NWE,WR,28.0,16.0,14.0,120.0,61.0,0.0,0.0,1.0,6.0,0.0,2.0,824.0,5.0,174.0,0.0,0.0,0.0
Steve Smith,CAR,WR,23.0,15.0,13.0,98.0,54.0,0.0,0.0,0.0,-4.0,0.0,1.0,872.0,3.0,156.79999999999995,0.0,5.0,1.0
Antonio Bryant,DAL,WR,21.0,16.0,15.0,93.0,44.0,0.0,0.0,0.0,40.0,0.0,6.0,733.0,6.0,153.3,0.0,3.0,2.0
Jamel White,CLE,RB,25.0,14.0,6.0,86.0,63.0,0.0,0.0,0.0,470.0,3.0,106.0,452.0,0.0,173.2,0.0,0.0,0.0
Kevan Barlow,SFO,RB,23.0,14.0,0.0,21.0,14.0,0.0,0.0,0.0,675.0,4.0,145.0,136.0,1.0,123.1,0.0,2.0,1.0
Darrell Jackson,SEA,WR,24.0,13.0,13.0,112.0,62.0,0.0,0.0,0.0,3.0,0.0,3.0,877.0,4.0,170.0,0.0,3.0,2.0
Eddie Kennison,KAN,WR,29.0,16.0,14.0,92.0,53.0,0.0,0.0,0.0,58.0,0.0,7.0,906.0,2.0,161.4,0.0,0.0,0.0
Donte' Stallworth,NOR,WR,22.0,13.0,7.0,69.0,42.0,0.0,0.0,0.0,2.0,0.0,2.0,594.0,8.0,149.6,0.0,0.0,0.0
Jim Miller,CHI,QB,31.0,10.0,8.0,0.0,0.0,1944.0,13.0,314.0,11.0,0.0,13.0,0.0,0.0,106.86,9.0,6.0,3.0
Derrius Thompson,WAS,WR,25.0,16.0,14.0,93.0,53.0,0.0,0.0,0.0,77.0,0.0,10.0,773.0,4.0,158.0,0.0,2.0,2.0
Troy Brown,NWE,WR,31.0,14.0,13.0,141.0,97.0,0.0,0.0,0.0,14.0,0.0,3.0,890.0,3.0,203.4,0.0,4.0,1.0
Kevin Faulk,NWE,RB,26.0,15.0,0.0,53.0,37.0,0.0,0.0,1.0,271.0,2.0,52.0,379.0,3.0,130.0,0.0,1.0,1.0
Joey Harrington,DET,QB,24.0,14.0,12.0,0.0,0.0,2294.0,12.0,429.0,4.0,0.0,7.0,0.0,0.0,106.16,16.0,2.0,1.0
Stacey Mack,JAX,RB,27.0,16.0,0.0,13.0,11.0,0.0,0.0,0.0,436.0,9.0,98.0,79.0,0.0,116.5,0.0,0.0,0.0
Corey Bradford,HOU,WR,27.0,16.0,16.0,106.0,45.0,0.0,0.0,0.0,-11.0,0.0,2.0,697.0,6.0,149.6,0.0,0.0,0.0
Tai Streets,SFO,WR,25.0,16.0,14.0,109.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,5.0,177.6,0.0,1.0,0.0
Tim Brown,OAK,WR,36.0,16.0,16.0,127.0,81.0,0.0,0.0,0.0,19.0,0.0,6.0,930.0,2.0,187.9,0.0,3.0,0.0
Ed McCaffrey,DEN,WR,34.0,16.0,16.0,103.0,69.0,0.0,0.0,0.0,22.0,0.0,2.0,903.0,2.0,171.5,0.0,1.0,1.0
Muhsin Muhammad,CAR,WR,29.0,14.0,14.0,108.0,63.0,0.0,0.0,0.0,40.0,0.0,3.0,823.0,3.0,167.3,0.0,0.0,0.0
Keenan McCardell,TAM,WR,32.0,14.0,14.0,101.0,61.0,0.0,0.0,0.0,3.0,0.0,1.0,670.0,6.0,162.3,0.0,1.0,1.0
Kevin Johnson,CLE,WR,26.0,16.0,15.0,120.0,67.0,33.0,1.0,2.0,0.0,0.0,0.0,703.0,4.0,166.62,0.0,0.0,0.0
Chris Chambers,MIA,WR,24.0,15.0,15.0,100.0,52.0,0.0,0.0,0.0,78.0,0.0,6.0,734.0,3.0,151.20000000000005,0.0,1.0,0.0
Peter Warrick,CIN,WR,25.0,15.0,10.0,81.0,53.0,0.0,0.0,0.0,22.0,0.0,8.0,606.0,6.0,149.79999999999995,0.0,2.0,1.0
Reggie Wayne,IND,WR,24.0,16.0,7.0,72.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,4.0,142.6,0.0,2.0,1.0
Terry Glenn,GNB,WR,28.0,15.0,14.0,106.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,817.0,2.0,147.7,0.0,1.0,1.0
Bill Schroeder,DET,WR,31.0,14.0,13.0,77.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,5.0,125.5,0.0,0.0,0.0
D'Wayne Bates,MIN,WR,27.0,14.0,11.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,4.0,140.9,0.0,2.0,1.0
Kenny Watson,WAS,RB,24.0,16.0,4.0,43.0,32.0,0.0,0.0,0.0,534.0,1.0,116.0,253.0,1.0,120.7,0.0,0.0,1.0
Marc Boerigter,KAN,WR,24.0,16.0,2.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,8.0,110.0,0.0,0.0,0.0
Tim Dwight,SDG,WR,27.0,16.0,14.0,93.0,50.0,0.0,0.0,0.0,108.0,1.0,12.0,623.0,2.0,141.1,0.0,1.0,0.0
Dez White,CHI,WR,23.0,16.0,14.0,94.0,51.0,0.0,0.0,0.0,11.0,0.0,3.0,656.0,4.0,139.7,0.0,1.0,1.0
James Allen,HOU,RB,27.0,16.0,5.0,57.0,47.0,5.0,1.0,2.0,519.0,0.0,155.0,302.0,0.0,131.3,0.0,1.0,1.0
James Mungro,IND,RB,24.0,9.0,1.0,16.0,13.0,0.0,0.0,0.0,336.0,8.0,97.0,81.0,0.0,98.7,0.0,3.0,2.0
Kordell Stewart,PIT,QB,30.0,7.0,5.0,1.0,0.0,1155.0,6.0,166.0,191.0,2.0,43.0,0.0,0.0,85.30000000000003,6.0,4.0,2.0
Andre' Davis,CLE,WR,23.0,16.0,4.0,72.0,37.0,0.0,0.0,0.0,7.0,0.0,3.0,420.0,6.0,115.7,0.0,1.0,0.0
Antonio Freeman,PHI,WR,30.0,16.0,1.0,80.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,4.0,130.0,0.0,0.0,0.0
Shane Matthews,WAS,QB,32.0,8.0,7.0,1.0,1.0,1251.0,11.0,237.0,31.0,0.0,12.0,-13.0,0.0,84.83999999999997,6.0,1.0,0.0
Santana Moss,NYJ,WR,23.0,15.0,3.0,52.0,30.0,0.0,0.0,0.0,48.0,0.0,7.0,433.0,4.0,102.1,0.0,2.0,0.0
Antwaan Randle El,PIT,WR,23.0,16.0,0.0,65.0,47.0,45.0,0.0,8.0,134.0,0.0,19.0,489.0,2.0,119.1,0.0,4.0,2.0
T.J. Duckett,ATL,RB,21.0,12.0,3.0,11.0,9.0,0.0,0.0,0.0,507.0,4.0,130.0,61.0,0.0,89.8,0.0,0.0,0.0
Patrick Ramsey,WAS,QB,23.0,9.0,5.0,0.0,0.0,1539.0,9.0,227.0,-1.0,1.0,13.0,0.0,0.0,77.46000000000002,8.0,9.0,5.0
Az-Zahir Hakim,DET,WR,25.0,10.0,10.0,82.0,37.0,0.0,0.0,0.0,3.0,0.0,4.0,541.0,3.0,109.4,0.0,0.0,0.0
Mike Anderson,DEN,RB,29.0,15.0,12.0,24.0,18.0,0.0,0.0,0.0,386.0,2.0,84.0,167.0,2.0,95.3,0.0,2.0,1.0
Jerome Pathon,NOR,WR,27.0,14.0,13.0,80.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,4.0,119.3,0.0,0.0,0.0
Quincy Carter,DAL,QB,25.0,7.0,7.0,0.0,0.0,1465.0,7.0,221.0,91.0,0.0,27.0,0.0,0.0,73.69999999999997,8.0,5.0,3.0
Jonathan Wells,HOU,RB,23.0,16.0,11.0,12.0,9.0,0.0,0.0,0.0,529.0,3.0,197.0,48.0,0.0,82.7,0.0,3.0,1.0
Dante Hall,KAN,WR,24.0,16.0,0.0,35.0,20.0,0.0,0.0,0.0,54.0,0.0,11.0,322.0,3.0,75.60000000000002,0.0,3.0,0.0
Thomas Jones,ARI,RB,24.0,9.0,9.0,30.0,20.0,0.0,0.0,0.0,511.0,2.0,138.0,113.0,0.0,90.4,0.0,3.0,2.0
Mike McMahon,DET,QB,23.0,8.0,4.0,1.0,1.0,874.0,7.0,147.0,96.0,3.0,14.0,7.0,0.0,72.26,9.0,4.0,1.0
Ricky Proehl,STL,WR,34.0,16.0,2.0,70.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,466.0,4.0,113.6,0.0,0.0,0.0
Chad Hutchinson,DAL,QB,25.0,9.0,9.0,0.0,0.0,1555.0,7.0,250.0,74.0,0.0,18.0,0.0,0.0,65.60000000000001,8.0,12.0,8.0
Dee Brown,CAR,RB,24.0,14.0,3.0,33.0,17.0,0.0,0.0,1.0,360.0,4.0,102.0,86.0,1.0,81.6,1.0,4.0,4.0
Kevin Dyson,TEN,WR,27.0,11.0,11.0,69.0,41.0,0.0,0.0,0.0,-4.0,0.0,2.0,460.0,4.0,108.6,0.0,1.0,1.0
Ashley Lelie,DEN,WR,22.0,16.0,1.0,53.0,35.0,0.0,0.0,0.0,40.0,0.0,4.0,525.0,2.0,103.5,0.0,0.0,0.0
James McKnight,MIA,WR,30.0,15.0,9.0,47.0,29.0,0.0,0.0,0.0,58.0,0.0,7.0,528.0,2.0,95.6,0.0,2.0,2.0
Bobby Engram,SEA,WR,29.0,15.0,6.0,72.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,109.9,0.0,2.0,1.0
Ron Dayne,NYG,RB,24.0,16.0,1.0,12.0,11.0,0.0,0.0,0.0,428.0,3.0,125.0,49.0,0.0,74.69999999999997,0.0,1.0,1.0
